r,theta,phi
6889.97954,168.3784919,-21.4075924
6889.94571,164.6446608,-18.8695702
6889.89218,160.8892688,-17.4047605
6889.81767,157.12276500000002,-16.486995
6889.72069,153.3496863,-15.884825999999999
6889.59954,149.5723006,-15.4808379
6869.77336,9.236661900000001,-6.9358729
6869.6069800000005,5.618641400000001,2.3778961
6869.51305,2.6187711999999976,37.8413544
6869.49239,3.3442607000000066,116.03656989999999
6869.54511,6.674432800000005,138.4384722
6869.67063,10.341632200000006,145.3772787
6869.86764,14.0849695,148.55313139999998
6870.134140000001,17.856548900000007,150.307568
6870.46747,21.6415205,151.3797458
6870.8643600000005,25.433807700000003,152.0734292
6871.320890000001,29.230457400000006,152.5358617
6871.8327,33.0298535,152.8469615
6872.39498,36.8310289,153.0538377
6873.0026100000005,40.633363,153.18606939999998
6873.65021,44.4364334,153.2631839
6874.332270000001,48.2399383,153.29861359999998
6875.043060000001,52.043652900000005,153.3019244
6875.77675,55.8474031,153.2801365
6876.5274500000005,59.6510493,153.23854319999998
6877.28927,63.4544765,153.1812358
6878.0564,67.2575872,153.1114534
6878.823230000001,71.0602968,153.031822
6879.5844400000005,74.86253070000001,152.9445231
6880.3351,78.6642224,152.85141629999998
6881.070650000001,82.465313,152.7541314
6881.78684,86.2657484,152.6541401
6882.47992,90.0654793,152.5528154
6883.146600000001,93.8644602,152.4514816
6883.7840400000005,97.6626487,152.3514629
6884.389929999999,101.4600047,152.2541305
6884.962570000001,105.2564898,152.1609531
6885.500770000001,109.0520671,152.0735554
6886.00381,112.8466997,151.99378869999998
6886.47141,116.6403491,151.9238231
6886.90373,120.4329724,151.866268
6887.3013200000005,124.2245201,151.8243389
6887.6651,128.0149307,151.8020927
6887.99624,131.8041242,151.80477209999998
6888.29612,135.59199230000002,151.83932149999998
6888.56622,139.3783817,151.9151892
6888.8080899999995,143.1630686,152.0456197
6889.02334,146.94571489999998,152.2498276
6889.21362,150.7257927,152.5568462
6889.38061,154.50244049999998,153.01277199999998
6889.52597,158.274171,153.6954946
6889.6511900000005,162.0382124,154.7477557
6889.75753,165.78881239999998,156.4618251
6889.84599,169.51194759999998,159.5407984
6889.91721,173.1630985,166.1691552
6889.97155,176.5093176,-173.09930649999998
6890.0091,177.48581819999998,-97.0075763
6890.02971,174.6008524,-58.2980394
6890.033,171.0180938,-48.3727531
6890.01831,167.3155505,-44.281616
6889.98465,163.5738886,-42.136745499999996
6889.93075,159.8146949,-40.863231899999995
6889.85517,156.046055,-40.0523628
6889.75621,152.2716466,-39.515785799999996
6889.632060000001,148.4933666,-39.1548397
6890.0466799999995,175.1398734,126.94421659999999
6890.09642,177.6866689,176.1677839
6890.1291200000005,176.028302,-115.685193
6890.144490000001,172.59127519999998,-99.01549089999999
6890.14196,168.92310479999998,-93.2433688
6890.120650000001,165.1944895,-90.45905429999999
6890.07941,161.4416813,-88.878153
6890.01691,157.6767183,-87.8966925
6889.93166,153.9046917,-87.2558504
6889.821980000001,150.1281029,-86.8266254
6869.89701,9.7902366,-78.98620609999999
6869.71634,6.145573499999998,-70.9760259
6869.60791,2.9531755000000004,-42.916886999999996
6869.57253,2.9513174000000078,37.2614397
6869.61038,6.142966800000011,65.3536785
6869.72099,9.78765940000001,73.3698872
6869.90328,13.523888800000009,76.89156
6870.15546,17.2923502,78.7971122
6870.47504,21.075673500000008,79.9483302
6870.85888,24.866978400000008,80.68845139999999
6871.30333,28.662992200000005,81.1804686
6871.804230000001,32.4619513,81.5115704
6872.35696,36.262813300000005,81.73259589999999
6872.95647,40.0649159,81.8751978
6873.5974400000005,43.8678119,81.9601297
6874.2742800000005,47.6711844,82.0015866
6874.98122,51.4747988,82.0096277
6875.71221,55.2784751,81.99160549999999
6876.46088,59.0820672,81.95304209999999
6877.2213,62.8854523,81.8981912
6877.98809,66.6885281,81.83040729999999
6878.75582,70.4912085,81.75239979999999
6879.51928,74.2934165,81.6664117
6880.2737,78.0950843,81.5743474
6881.01462,81.8961516,81.4778692
6881.73789,85.6965638,81.3784714
6882.439810000001,89.4962709,81.2775406
6883.11707,93.2952277,81.17640779999999
6883.76675,97.0933918,81.0763959
6884.386390000001,100.890724,80.978867
6884.973980000001,104.6871867,80.8852727
6885.528020000001,108.4827432,80.7972111
6886.04748,112.2773571,80.7164961
6886.53178,116.0709901,80.64524569999999
6886.98078,119.8636003,80.5859972
6887.394719999999,123.6551391,80.54186659999999
6887.7742,127.445547,80.5167716
6888.120150000001,131.2347469,80.5157566
6888.43372,135.0226348,80.54547819999999
6888.71623,138.8090645,80.61495479999999
6888.96917,142.5938239,80.7367683
6889.19415,146.3765947,80.9290716
6889.39282,150.1568834,81.21911209999999
6889.56681,153.9338902,81.6497979
6889.71768,157.70624750000002,82.2928781
6889.84678,161.4714386,83.2780344
6889.95531,165.2243378,84.86571219999999
6890.04433,168.95281,87.6645645
6890.1147,172.6202208,93.4771573
6890.16708,176.0532125,110.327062
6890.20191,177.6794444,178.95022129999998
6890.21924,175.112954,-132.394299
6890.21882,171.569559,-120.631728
6890.2000499999995,167.87751029999998,-116.038826
6890.162060000001,164.1401512,-113.6932547
6890.103700000001,160.3832054,-112.32025069999999
6890.023679999999,156.6159424,-111.45297339999999
6889.920480000001,152.8424789,-110.8813519
6889.79238,149.06490359999998,-110.49714739999999
6869.7349699999995,8.74614050000001,-101.18108149999999
6869.581810000001,5.1591391999999985,-90.40342989999999
6869.50165,2.4030479000000042,-46.725362
6869.4950499999995,3.7376845000000003,26.161078399999997
6869.56195,7.155700400000001,44.7017215
6869.7016,10.838595600000005,50.862404399999996
6869.91269,14.587037800000004,53.777624499999995
6870.19319,18.3608421,55.4160945
6870.540400000001,22.1469522,56.427240999999995
6870.95093,25.939876499999997,57.0850819
6871.42083,29.736897000000006,57.5247859
6871.94568,33.536506200000005,57.820638699999996
6872.52067,37.3377927,58.0168422
6873.14071,41.140166900000004,58.1413552
6873.80042,44.943225500000004,58.212745299999995
6874.494100000001,48.7466791,58.2438474
6875.21583,52.5503104,58.243840899999995
6875.95949,56.3539502,58.219487799999996
6876.7189100000005,60.1574608,58.1759041
6877.488179999999,63.960727000000006,58.1170572
6878.26171,67.7636521,58.046097599999996
6879.034100000001,71.5661534,57.965586699999996
6879.80015,75.3681581,57.877659099999995
6880.55497,79.1696011,57.7841409
6881.2941200000005,82.9704241,57.6866395
6882.01354,86.7705747,57.586613
6882.70961,90.5700053,57.485427099999995
6883.37913,94.3686729,57.3844054
6884.019310000001,98.1665371,57.284877599999994
6884.627890000001,101.9635601,57.1882263
6885.20309,105.7597055,57.095938999999994
6885.74362,109.5549378,57.0096679
6886.24869,113.3492208,56.9313031
6886.71794,117.1425163,56.8630674
6887.15145,120.9347818,56.807642699999995
6887.54959,124.725967,56.7683434
6887.91309,128.5160083,56.7493651
6888.243020000001,132.3048227,56.7561463
6888.54064,136.0922963,56.7959165
6888.80738,139.87826760000002,56.878548699999996
6889.04483,143.6624998,57.017941699999994
6889.25467,147.44463489999998,57.2343597
6889.4386,151.2241105,57.5586035
6889.59824,155.000003,58.0399366
6889.73508,158.7707025,58.7623866
6889.85042,162.53317090000002,59.8818914
6889.94554,166.2809919,61.723432599999995
6890.02149,169.99809499999998,65.0900084
6890.07903,173.6309737,72.5909688
6890.1188,176.8717753,97.76154539999999
6890.1412199999995,177.22524140000002,177.141842
6890.1463300000005,174.14301999999998,-151.3711081
6890.13386,170.53418010000001,-142.71418319999998
6890.1032700000005,166.82445539999998,-138.9897899
6890.053650000001,163.079927,-136.9954301
6889.9839,159.3193272,-135.7973055
6889.892640000001,155.5498959,-135.0292738
6889.778230000001,151.7749909,-134.51923449999998
6889.63889,147.9963669,-134.1757881
6869.913509999999,11.405231999999998,-128.3484638
6869.7136900000005,7.70703850000001,-122.9437839
6869.58584,4.2132396000000085,-107.8124488
6869.53097,2.267244500000004,-44.007565299999996
6869.54942,4.643985299999997,10.4257264
6869.64084,8.187184900000005,23.276302899999997
6869.80426,11.896614999999997,28.132978599999998
6870.0380700000005,15.654477600000007,30.574988599999998
6870.34005,19.43260740000001,31.992228899999997
6870.70733,23.221015500000007,32.882825499999996
6871.136390000001,27.015272000000003,33.467937899999995
6871.6232199999995,30.8131045,33.860478799999996
6872.1633,34.613219400000006,34.1240631
6872.75166,38.4148188,34.297263199999996
6873.38298,42.2173779,34.404842099999996
6874.05162,46.020532,34.463446
6874.75171,49.8240156,34.4847006
6875.47718,53.6276267,34.4769937
6876.22212,57.431205,34.4465527
6876.98075,61.234622400000006,34.3981221
6877.7472800000005,65.0377721,34.3354055
6878.516060000001,68.84056269999999,34.2613638
6879.281690000001,72.6429147,34.1784219
6880.039060000001,76.44475750000001,34.0886154
6880.78346,80.2460286,33.9936995
6881.51054,84.0466711,33.8952315
6882.21641,87.8466342,33.794636
6882.89761,91.6458714,33.693260599999995
6883.55115,95.4443398,33.5924246
6884.17457,99.2419999,33.4934661
6884.76587,103.0388145,33.3977905
6885.32354,106.8347481,33.3069236
6885.846509999999,110.6297656,33.222575
6886.33408,114.4238307,33.1467168
6886.78601,118.2169044,33.0816857
6887.2024599999995,122.0089416,33.0303207
6887.58401,125.7998882,32.996156
6887.93155,129.5896763,32.983694799999995
6888.24624,133.3782157,32.998815199999996
6888.529390000001,137.165381,33.049388199999996
6888.782480000001,140.9509928,33.146250699999996
6889.00715,144.7347857,33.3048023
6889.2051,148.5163544,33.5477445
6889.378070000001,152.2950553,33.9100475
6889.527700000001,156.069815,34.4485835
6889.6555,159.8387259,35.2624703
6889.76275,163.5980864,36.5410639
6889.850520000001,167.3397512,38.6956647
6889.91979,171.0419433,42.8096654
6889.97133,174.6230508,52.811947499999995
6890.00567,177.49554469999998,91.9265391
6890.02311,176.4890494,167.73213869999998
6890.02363,173.138894,-171.7251176
6890.00691,169.487247,-165.13257969999998
6889.97237,165.7641318,-162.0649049
6889.919110000001,162.0137246,-160.3555547
6889.845969999999,158.2499725,-159.30561179999998
6889.751429999999,154.47860359999999,-158.6241495
6889.6337300000005,150.7023796,-158.1689544
6869.879190000001,10.3458514,-150.99216289999998
6869.69782,6.678763000000004,-144.0594486
6869.58858,3.3480001000000073,-121.6943254
6869.55229,2.6169253999999995,-43.547366
6869.58911,5.614653099999998,-8.015116899999999
6869.698469999999,9.2323873,1.3125414
6869.87916,12.960898900000004,5.2241367
6870.12927,16.726196400000006,7.2922384
6870.44632,20.507939800000003,8.5256699
6870.827270000001,24.298353000000006,9.3128146
6871.26858,28.093821500000004,9.8341
6871.766140000001,31.8924291,10.1845691
6872.31537,35.693058,10.4190133
6872.91124,39.4950052,10.571246
6873.5482999999995,43.2978003,10.6632819
6874.22087,47.101111100000004,10.7100907
6874.92318,50.9046927,10.7222279
6875.64938,54.708357,10.7073739
6876.39364,58.511954900000006,10.6712741
6877.15018,62.315365,10.618337499999999
6877.91321,66.1184856,10.5520293
6878.67713,69.9212288,10.475138699999999
6879.43662,73.7235174,10.3899656
6880.18672,77.5252837,10.298454999999999
6880.92273,81.3264669,10.2022971
6881.64037,85.1270119,10.1030043
6882.33584,88.92686810000001,10.0019736
6883.00587,92.7259894,9.9005391
6883.64771,96.5243339,9.8000207
6884.25899,100.321863,9.701770999999999
6884.837759999999,104.1185396,9.6072243
6885.38263,107.9143273,9.517951799999999
6885.89266,111.7091901,9.4357286
6886.36737,115.50309060000001,9.362618099999999
6886.80675,119.2959875,9.3010834
6887.211179999999,123.0878336,9.2541377
6887.581429999999,126.8785714,9.225556599999999
6887.91853,130.6681276,9.2201837
6888.22371,134.4564033,9.2443866
6888.4984,138.2432603,9.3067572
6888.74415,142.0284988,9.4192279
6888.962560000001,145.8118205,9.5989228
6889.1553300000005,149.5927646,9.871383
6889.32415,153.3705911,10.2765174
6889.47054,157.1440451,10.880405
6889.59595,160.9108469,11.800936499999999
6889.70155,164.6664348,13.2706605
6889.788390000001,168.4002931,15.8187906
6889.857400000001,172.0820755,20.9464558
6889.90921,175.5802956,34.851927599999996
6889.94424,177.7482478,93.63275229999999
6889.96262,175.60664079999998,152.98892569999998
6889.96421,172.11155300000001,167.034524
6889.94859,168.4306259,172.1959906
6889.91505,164.6972548,174.7567238
6889.86258,160.9420839,176.2324276
6889.78988,157.17570519999998,177.1562462
6889.69543,153.4027059,177.76212759999999
6889.577480000001,149.625376,178.1685595
6869.87373,9.290378599999997,-173.3636871
6869.71076,5.669473400000001,-164.19287409999998
6869.6199400000005,2.6473471000000046,-129.5417132
6869.60192,3.302936100000011,-50.953036999999995
6869.656660000001,6.621659600000001,-28.0640957
6869.7834299999995,10.286834200000001,-21.0309711
6869.980820000001,14.029454200000004,-17.8243397
6870.24675,17.800663200000002,-16.0564009
6870.57844,21.585394300000004,-14.977179
6870.972600000001,25.377500600000005,-14.279385399999999
6871.42547,29.1740012,-13.814360599999999
6871.932870000001,32.9732676,-13.5015298
6872.490140000001,36.774327400000004,-13.2934468
6873.0922199999995,40.5765575,-13.1603446
6873.733740000001,44.3795343,-13.082584899999999
6874.4091100000005,48.182955400000004,-13.046666499999999
6875.11258,51.986595,-13.0429786
6875.83829,55.7902782,-13.064470799999999
6876.58038,59.593865,-13.1058297
6877.33304,63.3972398,-13.1629498
6878.09057,67.20030510000001,-13.2325824
6878.84751,71.0029768,-13.3120947
6879.598650000001,74.805181,-13.399300499999999
6880.33907,78.6068521,-13.4923363
6881.064230000001,82.4079305,-13.5895695
6881.77005,86.2083618,-13.6895264
6882.45299,90.0080968,-13.7908333
6883.10987,93.8070905,-13.892165199999999
6883.73801,97.6053009,-13.992198499999999
6884.33525,101.4026886,-14.0895631
6884.89996,105.1992163,-14.1827928
6885.430969999999,108.9948479,-14.270266
6885.927549999999,112.7895471,-14.350135
6886.38938,116.5832757,-14.4202356
6886.81653,120.3759914,-14.4779661
6887.20946,124.1676444,-14.520121399999999
6887.56891,127.9581731,-14.542658999999999
6887.8959,131.747497,-14.540356099999999
6888.1917,135.5355071,-14.5062971
6888.457770000001,139.3220496,-14.431076099999999
6888.6957,143.10690069999998,-14.301514
6888.907190000001,146.8897239,-14.098501299999999
6889.09393,150.6699938,-13.7931831
6889.25762,154.4468545,-13.3397826
6889.39986,158.2188301,-12.661028
6889.52203,161.9831736,-11.6154981
6889.62529,165.73419489999998,-9.9141747
6889.71063,169.4580643,-6.8637666
6889.7788900000005,173.1111015,-0.3204739
6889.83061,176.46704699999998,19.9908891
6889.86602,177.5092635,95.52165079999999
6889.88509,174.6500774,135.1122842
6889.8875800000005,171.07049569999998,145.1946826
6889.873,167.3687158,149.3302015
6889.84054,163.6272828,151.4931308
6889.789049999999,159.86814049999998,152.7756776
6889.71709,156.09947879999999,153.59169319999998
6889.622969999999,152.3250145,154.1314755
6889.50481,148.5466614,154.49455089999998
6870.09615,11.952258200000003,159.8485686
6869.87557,8.241753099999997,164.6422735
6869.72599,4.693325700000003,177.25108
6869.64861,2.271902300000008,-129.40503089999999
6869.64391,4.16302300000001,-64.540475
6869.7117,7.650846700000002,-49.1205047
6869.851100000001,11.347908599999997,-43.652156399999996
6870.060520000001,15.101251599999998,-40.983973899999995
6870.33773,18.877260700000008,-39.460109599999996
6870.67987,22.664523200000005,-38.511218
6871.08352,26.4581109,-37.890915799999995
6871.54481,30.255541200000003,-37.4755815
6872.05935,34.055419400000005,-37.1964387
6872.62233,37.8568945,-37.0121828
6873.22863,41.6594112,-36.8964967
6873.87286,45.462586300000005,-36.831799
6874.5493799999995,49.2661427,-36.805875199999996
6875.25242,53.069871,-36.8099527
6875.97615,56.8736071,-36.8375451
6876.7148,60.677217999999996,-36.883728399999995
6877.46277,64.4805929,-36.9446716
6878.21462,68.2836384,-37.017322
6878.96509,72.0862731,-37.0991882
6879.709140000001,75.8884252,-37.1881864
6880.44206,79.6900307,-37.282527699999996
6881.15943,83.49103170000001,-37.3806314
6881.85726,87.2913752,-37.481057899999996
6882.53203,91.0910122,-37.582451999999996
6883.1807,94.8898977,-37.6834941
6883.8007,98.6879898,-37.7828525
6884.389980000001,102.4852487,-37.879135399999996
6884.94704,106.2816366,-37.9708385
6885.4708,110.0771165,-38.056283799999996
6885.96064,113.8716504,-38.1335432
6886.41641,117.6651979,-38.2003406
6886.838320000001,121.457714,-38.2539199
6887.22692,125.24914509999999,-38.2908633
6887.58308,129.0394239,-38.3068302
6887.907969999999,132.8284625,-38.2961749
6888.20291,136.6161407,-38.251366399999995
6888.46933,140.4022879,-38.1620783
6888.70868,144.1866537,-38.013707499999995
6888.922390000001,147.9688567,-37.7848487
6889.111940000001,151.7482947,-37.4427552
6889.27888,155.52397209999998,-36.9346275
6889.4247700000005,159.2941399,-36.1694667
6889.55104,163.0554568,-34.976027699999996
6889.6588600000005,166.8007286,-32.990299799999995
6889.74916,170.511371,-29.285134399999997
