Br,Btheta,Blambda
49457.3093,-2127.7818,6093.171600000001
49073.0124,-4546.0143,6246.7981
48302.6528,-6818.8898,6353.844300000001
47186.107,-9014.5191,6397.3071
45774.053100000005,-11098.9087,6381.161
44088.0391,-13084.582900000001,6324.3383
42151.3185,-14974.5339,6230.0184
39979.246900000006,-16782.4849,6106.2248
-31063.803200000002,-19697.5494,113.1297
-33740.496,-18586.2809,-90.38980000000001
-36302.0178,-17287.7632,-230.34390000000002
-38682.4593,-15791.8564,-311.2724
-40818.840800000005,-14106.2278,-330.68440000000004
-42647.9985,-12258.1473,-300.0577
-44118.4876,-10292.9562,-225.1345
-45209.3887,-8281.920600000001,-101.90400000000001
-45946.620200000005,-6277.597900000001,-79.11800000000001
-46359.7653,-4304.3577000000005,108.0297
-46444.753600000004,-2422.2635,274.2491
-46281.8905,-591.4029,235.62480000000002
-45941.302800000005,85.1867,-973.2566
-45481.612700000005,-1901.4199,-1572.5308
-44941.2427,-3482.9237000000003,-1764.028
-44310.4827,-4929.082,-1949.4640000000002
-43587.2387,-6314.2174,-2104.7022
-42768.283,-7750.831300000001,-2175.0464
-41828.6531,-9205.8508,-2272.7249
-40705.189900000005,-10705.2769,-2362.2685
-39378.808300000004,-12233.846800000001,-2388.6082
-37833.9852,-13786.086500000001,-2396.1864
-36039.152200000004,-15349.2063,-2402.197
-33975.1393,-16897.934400000002,-2419.9196
-31630.1653,-18407.118300000002,-2458.4188
-28991.5272,-19847.396800000002,-2531.0645
-26060.0694,-21176.2961,-2638.3015
-22845.5154,-22352.7065,-2792.2803000000004
-19366.038500000002,-23327.5625,-2991.1166000000003
-15662.588600000001,-24043.7824,-3226.7255
-11800.428,-24450.2975,-3490.4403
-7863.5488000000005,-24504.4548,-3772.3694
-3957.4480000000003,-24178.8851,-4060.4885000000004
-199.2014,-23471.2298,-4337.0325
3291.6162,-22410.8463,-4587.6911
6408.4548,-21060.053,-4799.8477
9075.1792,-19508.6456,-4963.0473
11258.149300000001,-17863.319,-5064.4475
12966.621000000001,-16229.480800000001,-5098.970200000001
14247.6046,-14699.3857,-5063.46
15174.3192,-13339.2886,-4960.6395
15828.536300000002,-12189.8351,-4798.5257
16291.018800000002,-11268.0779,-4587.3655
16631.2199,-10575.586500000001,-4340.1384
16907.9131,-10107.3297,-4069.1983
17171.4787,-9858.1281,-3787.9952000000003
17472.0945,-9821.7844,-3506.952
17862.993000000002,-9990.8907,-3233.5536
18402.8473,-10348.9995,-2974.3857000000003
19150.901700000002,-10864.5767,-2736.8308
20155.6621,-11492.9364,-2529.8273
21456.2147,-12176.784000000001,-2359.9588000000003
23069.732,-12843.237700000001,-2237.3192
24988.5245,-13416.4372,-2180.04
27174.3361,-13823.1198,-2216.7222
29574.8357,-14003.1692,-2393.4223
32125.4483,-13895.9622,-2801.1439
34769.950000000004,-13370.231600000001,-3684.3247
37433.312900000004,-11952.1425,-5739.672500000001
40044.330200000004,-5353.168000000001,-11147.8099
42526.2201,8780.7806,-7014.4404
44829.5735,9405.738000000001,-2731.268
46876.350300000006,8025.0504,-942.5231
48586.3173,6171.3917,131.7768
49910.6961,4065.4916000000003,925.8489000000001
50814.735100000005,1796.2274,1560.9363
51266.2255,-549.5174000000001,2130.0092
51285.577300000004,-2914.0565,2544.7168
50891.664800000006,-5359.0378,2827.9295
50110.707200000004,-7685.1534,3092.1845000000003
48958.3735,-9978.1646,3289.6657
47466.5657,-12203.3212,3412.0387
45653.933300000004,-14352.622800000001,3478.7248
43533.498,-16419.878,3499.1951000000004
-31995.871900000002,-21253.152000000002,-2415.9765
-34796.387,-19771.321500000002,-2565.6437
-37361.924,-18165.360800000002,-2623.7857
-39657.8885,-16446.854900000002,-2591.6011000000003
-41658.9798,-14631.3682,-2467.5847000000003
-43334.8729,-12735.1664,-2257.5913
-44666.4259,-10803.804900000001,-1968.1238
-45647.6782,-8866.811,-1622.4486000000002
-46283.4348,-6975.4355000000005,-1232.1438
-46611.7984,-5179.06,-854.9672
-46697.3026,-3483.4945000000002,-423.9724
-46555.608700000004,-1847.7088,144.481
-46272.948000000004,-261.6578,258.6725
-45924.9898,9.2359,-983.4815000000001
-45548.9087,-1446.482,-1686.8961000000002
-45177.6702,-2701.5917,-2108.4985
-44792.0026,-3931.2347,-2500.8497
-44336.4412,-5223.475100000001,-2874.415
-43776.0925,-6593.963400000001,-3187.5487000000003
-43066.420300000005,-8028.7258,-3404.2922000000003
-42149.7943,-9564.4472,-3556.8590000000004
-40947.2163,-11146.8542,-3852.0178
-39470.5362,-12744.9778,-4030.9222
-37713.8115,-14314.492600000001,-4194.3
-35676.846000000005,-15819.4794,-4348.7286
-33376.3661,-17220.033600000002,-4508.5816
-30835.3813,-18491.3829,-4686.0688
-28077.8501,-19602.1888,-4884.3992
-25145.5803,-20529.5541,-5107.1669
-22076.4958,-21259.1355,-5353.1664
-18910.592,-21777.4553,-5616.4836000000005
-15689.649200000002,-22074.557800000002,-5883.580400000001
-12459.789400000001,-22144.714900000003,-6137.0112
-9268.905,-21985.5988,-6357.4561
-6169.7167,-21602.545400000003,-6521.4797
-3219.1295,-21010.7801,-6612.2227
-467.7776,-20238.7,-6616.4573
2039.0813,-19327.6643,-6527.9277
4274.6063,-18329.0512,-6350.0964
6227.521000000001,-17302.4421,-6093.2479
7909.9564,-16301.599900000001,-5769.8639
9347.6489,-15375.1237,-5397.0740000000005
10585.591900000001,-14558.706400000001,-4988.1117
11666.378700000001,-13872.5274,-4552.344700000001
12632.5136,-13335.531700000001,-4094.3699
13536.378200000001,-12959.0177,-3615.9167
14429.8127,-12742.99,-3117.0227
15359.5971,-12683.634,-2598.7783
16374.3165,-12773.1103,-2061.3346
17526.1431,-12990.793000000001,-1507.0548000000001
18857.0405,-13301.9683,-942.3570000000001
20398.162,-13665.063400000001,-383.87210000000005
22165.567300000002,-14024.4511,153.19230000000002
24142.828100000002,-14319.8016,649.4049
26298.6054,-14508.4801,1068.0417
28585.0881,-14554.057200000001,1366.8037000000002
30943.769600000003,-14440.9554,1484.4836
33324.6569,-14164.168500000002,1263.6055000000001
35704.072400000005,-13643.756500000001,256.9769
37942.616200000004,-12938.114500000001,-2264.0338
40154.9764,-5072.8925,-11288.8523
42287.6659,6377.5594,-9411.2966
44272.442,7370.8177000000005,-7057.554
46087.4626,6628.1286,-5862.9559
47688.144100000005,5331.768300000001,-5023.218
49022.6742,3703.4994,-4313.7098000000005
50038.825800000006,1838.2339000000002,-3699.9371
50697.5382,-160.193,-3023.0816
50967.8709,-2381.2624,-2572.9243
50860.545600000005,-4590.3424,-2038.2225
50361.111600000004,-6874.5234,-1545.2076000000002
49470.5759,-9175.0689,-1091.6588000000002
48201.021700000005,-11467.2224,-696.7263
46562.6679,-13731.573900000001,-343.0673
44565.7899,-15951.1272,-35.594300000000004
13997.268600000001,-18280.8997,4470.8624
16016.3639,-17692.446900000003,4923.3689
17959.1911,-17152.592,5385.5877
19859.6502,-16663.749900000003,5848.9547
21752.5111,-16213.687,6305.0641000000005
23665.0043,-15780.6088,6744.2507000000005
25609.362,-15331.370700000001,7160.573200000001
27581.186800000003,-14831.2003,7548.531400000001
29556.7197,-14245.2535,7906.6057
31488.158900000002,-13550.9113,8230.632800000001
33319.6782,-12753.5913,8512.4252
34991.0183,-11884.940700000001,8731.5677
36436.5778,-11039.6798,8861.2576
37633.6258,-10410.5323,8742.3243
38610.104,-10497.722300000001,7644.2471000000005
39222.0445,-12601.1445,2832.1815
39754.569,-5977.1108,-11075.3726
40069.8589,-1656.3187,-12309.6242
40239.5728,-1110.2131,-12296.3338
40309.3717,-1434.0666,-12226.1452
40299.9936,-2057.7962,-12123.287400000001
40215.236300000004,-2809.3643,-11984.2831
40084.0345,-3707.4542,-11682.6545
39881.6603,-4596.1918000000005,-11308.5875
39587.2176,-5498.3364,-10982.0005
39238.0693,-6519.2173,-10531.643
38804.0596,-7627.863600000001,-10013.3483
38277.7198,-8826.1311,-9441.8714
37638.834200000005,-10144.109900000001,-8828.0012
36846.624800000005,-11600.5453,-8186.2637
35849.5242,-13210.669600000001,-7525.6472
-36844.469900000004,-20364.775700000002,1360.8096
-39283.4861,-18356.9728,1592.4106000000002
-41342.2163,-16326.4467,1789.5267000000001
-43032.2353,-14303.0671,1946.3453000000002
-44366.8448,-12322.4127,2057.0833000000002
-45367.178,-10412.059000000001,2108.7157
-46061.5944,-8605.3148,2101.9139
-46484.703400000006,-6926.1062,2032.5012000000002
-46681.3989,-5395.5738,1901.3497
-46698.6551,-4031.2744000000002,1722.9608
-46603.7778,-2830.2791,1513.6686
-46457.4364,-1694.8708000000001,1210.6244000000002
-46300.0533,-690.6939,960.4275
-46197.4934,83.3424,266.0906
-46157.476200000005,-649.5832,80.6958
-46145.2358,-1575.1544000000001,337.6668
-46149.9291,-2534.5761,701.3237
-46134.5048,-3596.0175000000004,1099.2632
-46037.0641,-4779.5864,1526.9029
-45765.9714,-6145.3144,1883.1957
-45248.1903,-7663.397400000001,2213.8569
-44442.6227,-9247.5165,2521.0644
-43313.8162,-10862.3691,2804.4899
-41858.4945,-12454.3585,3038.5723000000003
-40099.5962,-13979.5642,3221.1073
-38072.8491,-15404.0931,3354.7407000000003
-35819.7581,-16711.2519,3445.8900000000003
-33381.437,-17899.279000000002,3494.1474000000003
-30785.6218,-18973.622300000003,3507.2117000000003
-28055.7321,-19940.22,3494.0816
-25202.6574,-20805.6483,3464.4505000000004
-22235.4209,-21568.141900000002,3427.7583
-19163.100300000002,-22219.036900000003,3399.386
-16000.3358,-22745.282000000003,3387.4803
-12770.899300000001,-23132.156600000002,3402.2471
-9505.7324,-23370.4502,3449.3107
-6238.8059,-23458.0224,3534.3029
-3002.4300000000003,-23401.4682,3659.7535000000003
178.1405,-23212.390900000002,3826.3444000000004
3284.8894,-22905.735800000002,4033.8684000000003
6305.443,-22496.471400000002,4282.018
9233.3888,-21995.960000000003,4570.442300000001
12061.152900000001,-21413.4309,4896.683
14782.3968,-20757.6968,5259.165800000001
17391.154000000002,-20036.0245,5655.2281
19880.1986,-19259.1572,6082.417600000001
22245.1634,-18439.6892,6532.208500000001
24487.4192,-17586.751500000002,7000.6227
26611.1109,-16709.3599,7479.494500000001
28623.3113,-15809.4575,7961.0757
30530.248600000003,-14883.344200000001,8435.5669
32332.893300000003,-13918.985900000001,8894.098600000001
34022.7999,-12901.973300000001,9329.1494
35579.8572,-11819.6311,9733.631300000001
36971.1549,-10666.4488,10101.567000000001
38149.6691,-9457.818800000001,10427.9716
39069.921,-8252.4059,10700.006000000001
39685.6648,-7182.743,10900.871200000001
39974.8236,-6568.0342,10936.7008
39941.2719,-7288.004800000001,10319.787
39605.9125,-12239.5267,3247.3958000000002
39008.3252,-8415.4007,-9662.9455
38192.0985,-6338.8856000000005,-11398.733400000001
37208.7894,-6170.0872,-11804.457900000001
36139.6367,-6464.4542,-11908.552300000001
35023.3977,-6884.5634,-11872.3883
33919.391800000005,-7294.8820000000005,-11693.3699
32839.4109,-7631.2203,-11523.3754
31837.6153,-7955.259300000001,-11252.7566
30920.1539,-8281.0011,-10913.6741
30092.966900000003,-8630.398000000001,-10509.0707
29349.997000000003,-9037.1639,-10045.9472
28675.4023,-9539.473600000001,-9526.9431
28037.4045,-10171.1793,-8954.709
27399.1018,-10963.3575,-8328.6566
26705.023,-11946.5017,-7652.8782
38582.1334,-14845.204600000001,7624.6862
40503.3729,-13215.8181,7873.7753
42209.2417,-11491.9073,8117.5563
43666.888600000006,-9655.141,8359.0431
44827.391,-7711.3118,8592.6566
45638.2169,-5677.4822,8790.7273
46046.3116,-3719.1587,8989.743900000001
46031.1508,-1650.6737,9306.4804
45549.7174,341.6803,9740.9568
44620.8865,1781.3425,10144.5617
43248.1869,2394.1171,10815.9024
41495.985100000005,-844.1846,11899.610700000001
39417.7831,-12463.221300000001,2845.2973
37120.5984,-12975.404700000001,-3521.9413
34638.4481,-13044.241300000002,-4997.9753
32149.3617,-13030.2392,-5542.968800000001
29752.8568,-12926.5458,-5612.9861
27488.857600000003,-12679.886400000001,-5511.801
25416.296000000002,-12275.9732,-5319.8373
23584.493300000002,-11732.8452,-5073.4901
22041.254800000002,-11092.0519,-4798.3271
20813.1855,-10416.397200000001,-4509.2911
19897.115100000003,-9765.458700000001,-4220.913500000001
19278.5929,-9191.927800000001,-3945.8494
18932.5004,-8748.1695,-3694.6119000000003
18820.0168,-8484.3341,-3472.0546000000004
18891.9572,-8451.5807,-3284.1488
-29567.610500000003,-20174.3639,43.5566
-32046.413800000002,-18610.3342,20.2741
-34208.216,-17039.0009,-15.556000000000001
-36086.435900000004,-15489.314900000001,-53.133300000000006
-37721.017100000005,-13981.6144,-89.7736
-39145.6843,-12520.6131,-119.10390000000001
-40394.514500000005,-11111.9089,-127.3647
-41507.159100000004,-9747.327800000001,-122.2943
-42510.709200000005,-8394.7464,-87.5451
-43419.5092,-7055.7005,7.782500000000001
-44275.7563,-5538.5639,39.7432
-44992.539600000004,-4231.3439,426.63120000000004
-45609.961800000005,-2629.2107,790.1413
-46100.7278,-573.6878,1115.1513
-46429.1535,-868.1712,201.3372
-46543.1354,-2576.8207,-183.8942
-46417.2713,-4317.5078,-28.2951
-45978.281200000005,-6359.3468,-181.163
-45178.8933,-8441.389000000001,-239.49990000000003
-44002.483700000004,-10477.5,-232.11610000000002
-42444.719300000004,-12442.3083,-187.17170000000002
-40537.5431,-14270.3008,-113.6481
-38336.4835,-15915.951700000001,-9.9023
-35911.8883,-17357.1074,132.6141
-33329.2033,-18589.2713,312.81620000000004
-30657.3164,-19630.706400000003,537.3398000000001
-27944.724700000002,-20516.9563,804.9831
-25216.510400000003,-21288.6166,1107.6783
-22480.7628,-21987.908300000003,1440.515
-19724.8601,-22644.641600000003,1790.2035
-16933.5047,-23283.7089,2147.0254
-14079.0454,-23922.607900000003,2502.5071000000003
-11125.569500000001,-24567.8632,2848.8763000000004
-8029.992,-25209.3074,3177.7159
-4761.0917,-25814.4912,3484.3486000000003
-1304.834,-26341.2742,3768.6086
2339.0095,-26739.389000000003,4031.4757000000004
6145.1672,-26954.4484,4274.7273000000005
10062.0885,-26940.658300000003,4501.4425
14024.946,-26668.107600000003,4714.0204
17961.1885,-26125.2423,4920.216600000001
21798.5705,-25315.6052,5118.2264000000005
25465.829,-24263.3037,5308.0841
28913.218800000002,-23006.372300000003,5491.3682
32115.3816,-21584.3519,5668.3778
35056.054000000004,-20029.6313,5837.2889000000005
37730.0192,-18370.8602,5994.581
40134.529800000004,-16628.0288,6135.1404
42281.9018,-14819.1604,6259.6124
44181.173200000005,-12932.0979,6362.3345
45815.0409,-10955.7386,6436.8231000000005
47159.406,-8891.315700000001,6482.780500000001
48185.465800000005,-6753.590200000001,6454.8105000000005
48837.499200000006,-4491.1699,6511.472400000001
49106.1995,-2223.1116,6512.4673
48943.6382,46.3061,6512.3239
48317.7635,2234.9475,6560.116
47230.584800000004,4226.8783,6731.8211
45711.094000000005,5799.3503,7230.6374000000005
43815.9409,6290.891500000001,8554.8309
41598.5636,872.3232,11836.7162
39117.6868,-12036.1661,4650.3568000000005
36465.7303,-13658.7293,488.5599
33792.202000000005,-14076.838600000001,-983.0377000000001
31161.2333,-14203.255000000001,-1568.5735
28644.590500000002,-14078.0701,-1894.4530000000002
26307.255500000003,-13724.1488,-2115.1173
24215.605300000003,-13182.8724,-2289.087
22418.741,-12510.136400000001,-2443.0222000000003
20943.9761,-11780.2145,-2594.7037
19789.3504,-11065.9365,-2752.6208
18927.8233,-10435.197,-2926.7796000000003
18316.066600000002,-9942.109400000001,-3119.3788
17898.9513,-9627.063400000001,-3332.9472
17616.005100000002,-9517.0611,-3562.7007000000003
17405.596400000002,-9628.688100000001,-3807.8942
-27204.3662,-20703.1325,-2550.2406
-30023.322200000002,-19325.7472,-2461.4184
-32543.308200000003,-17857.9411,-2399.8619000000003
-34770.1702,-16334.4338,-2360.3894
-36713.789000000004,-14789.2253,-2326.4749
-38384.9841,-13247.7368,-2297.2901
-39810.079300000005,-11741.6433,-2237.4797000000003
-41020.4657,-10277.0789,-2148.3094
-42036.9467,-8871.2822,-2011.1324000000002
-42915.5515,-7552.7523,-1834.9591
-43720.330500000004,-6125.3238,-1660.4386000000002
-44393.696800000005,-5069.0864,-1039.1407000000002
-45022.875,-3775.8948,-591.9387
-45602.2243,-2506.8846000000003,261.29130000000004
-46122.1865,-631.6945000000001,1105.7987
-46536.5264,-1078.6892,307.8034
-46784.0328,-2560.8481,-325.93940000000003
-46813.7128,-4226.0052000000005,-741.0451
-46570.0333,-6115.2573,-1070.3953000000001
-45973.048800000004,-8137.335,-1529.285
-45007.787000000004,-10170.4238,-1840.3472000000002
-43671.8029,-12183.302800000001,-2091.3634
-41986.904,-14134.0635,-2278.9543000000003
-39974.0876,-15982.364000000001,-2388.0583
-37677.2664,-17706.7939,-2412.7045000000003
-35130.5146,-19300.4257,-2343.6622
-32370.1955,-20753.587900000002,-2195.1513
-29425.0734,-22071.253800000002,-1963.3103
-26324.6267,-23258.8852,-1654.5404
-23090.7372,-24324.2648,-1286.2016
-19734.1372,-25276.0445,-870.885
-16264.911900000001,-26118.985200000003,-423.64700000000005
-12685.7525,-26857.037800000002,39.0925
-9000.245200000001,-27489.911500000002,502.1863
-5203.2778,-28008.5999,947.9836
-1298.6592,-28397.1041,1365.1243000000002
2708.5382,-28638.0449,1744.5586
6806.2429,-28700.229300000003,2081.4051
10962.400300000001,-28550.865700000002,2373.6905
15128.9971,-28167.003200000003,2621.5813000000003
19254.7997,-27537.358900000003,2829.5036
23287.054500000002,-26653.463900000002,3004.2563
27162.343800000002,-25520.287,3149.5697
30823.333700000003,-24157.9663,3269.6771000000003
34227.4919,-22607.6431,3364.4444000000003
37355.0731,-20896.8293,3438.5248
40186.9495,-19055.7193,3488.5243
42717.3796,-17108.9358,3510.7669
44942.5737,-15075.687100000001,3498.3029
46856.5157,-12963.737000000001,3447.9101
48447.3102,-10779.4954,3356.1208
49693.423500000004,-8541.633,3204.5166000000004
50559.3087,-6338.3873,2911.9469
51079.0775,-4020.5804000000003,2821.5437
51230.611800000006,-1606.5543,2929.0731
50939.4112,715.8233,2619.3894
50217.039800000006,2943.9491000000003,2403.8337
49097.8962,5037.1320000000005,2305.7119000000002
47619.442,6922.5339,2447.0417
45823.415400000005,8479.098100000001,3150.4141
43762.3513,9056.9058,5496.9942
41499.828700000005,605.5251000000001,11869.8174
39053.125,-10825.0172,7067.6254
36485.4191,-13008.2582,4381.8365
33896.597200000004,-13927.2962,3128.2207000000003
31322.2402,-14397.407200000001,2345.8241000000003
28804.015300000003,-14579.570800000001,1709.5825
26403.3344,-14523.9686,1114.7176
24183.072200000002,-14279.1812,528.2385
22190.191600000002,-13904.0467,-59.1338
20447.675300000003,-13461.5777,-644.1159
18962.8332,-13020.784000000001,-1220.0954000000002
17709.2019,-12645.4313,-1779.8220000000001
16645.3234,-12378.6527,-2320.1195000000002
15722.7235,-12256.1658,-2838.3592000000003
14884.5454,-12296.6111,-3333.5613000000003
14078.0157,-12505.8821,-3806.4505000000004
-30661.2386,-18576.8838,-4683.4429
-33213.1402,-17310.744000000002,-4507.0184
-35513.5124,-15921.747200000002,-4347.7789
-37540.972200000004,-14432.753900000002,-4192.2168
-39276.723300000005,-12887.7382,-4029.3318000000004
-40721.4617,-11329.011900000001,-3846.1191000000003
-41882.9604,-9796.5846,-3637.4713
-42778.9047,-8336.4468,-3383.6982000000003
-43468.4894,-6955.8046,-3112.9308
-43999.4118,-5707.4008,-2791.6607000000004
-44425.502700000005,-4672.338900000001,-2325.5494000000003
-44817.7125,-3705.7365,-1907.4037
-45220.1989,-2914.2726000000002,-1289.3201000000001
-45659.9657,-2249.0742,-33.1784
-46130.917,-896.7829,1161.3162
-46593.611000000004,-1270.4939000000002,608.4819
-46991.579900000004,-2347.0048,42.6997
-47277.2514,-3709.9241,-376.2027
-47361.5469,-5347.188,-944.3161
-47174.3739,-7123.6434,-1425.5176000000001
-46677.572,-9024.5633,-1839.557
-45842.381,-11012.437,-2187.7217
-44645.657400000004,-13048.837800000001,-2469.0572
-43079.500700000004,-15091.302800000001,-2674.6364000000003
-41157.334500000004,-17116.6534,-2800.5905000000002
-38871.3739,-19101.0825,-2846.8095000000003
-36230.7369,-21010.2209,-2814.7079000000003
-33251.4769,-22817.3077,-2709.0729
-29954.316700000003,-24498.4597,-2534.6926000000003
-26358.4565,-26029.1359,-2303.5223
-22493.8429,-27381.6829,-2024.4398
-18393.8662,-28534.0397,-1707.9049
-14102.001100000001,-29465.243000000002,-1368.8819
-9663.528900000001,-30166.0278,-1021.7422
-5115.9251,-30627.858200000002,-677.2766
-504.90740000000005,-30844.3708,-348.6329
4134.0807,-30816.6741,-46.2924
8761.8163,-30536.878500000003,221.50500000000002
13339.8974,-30008.475700000003,444.5468
17829.8545,-29218.4972,616.9737
22173.7717,-28173.637600000002,734.1698
26330.456400000003,-26886.4643,792.5691
30249.461900000002,-25369.2025,791.8759
33886.532100000004,-23651.2963,729.7229
37202.3886,-21763.291400000002,607.9002
40176.9355,-19749.9421,434.5761
42802.7391,-17636.0122,213.79780000000002
45072.466100000005,-15456.428100000001,-56.1387
46992.7209,-13225.3063,-368.0668
48553.1011,-10955.2034,-714.1201
49747.005300000004,-8661.5259,-1085.2987
50565.875100000005,-6360.3692,-1480.1439
50993.7871,-4038.7606,-2006.9278000000002
51062.122500000005,-1864.2448000000002,-2225.5647
50793.9674,266.688,-2576.6787
50189.559100000006,2326.4811,-2858.418
49270.160800000005,4270.9727,-3036.9415000000004
48082.6239,6098.3139,-3029.0876000000003
46674.6413,7832.6274,-2688.4687000000004
45082.2664,9497.185300000001,-1551.6089000000002
43339.9366,10552.1797,2443.8266000000003
41412.200000000004,436.05830000000003,11984.8266
39406.3958,-8719.8781,9421.3902
37280.709,-11225.5354,7749.318300000001
35035.6259,-12626.440400000001,6788.024
32693.6528,-13602.652900000001,6043.9808
30286.5455,-14307.945000000002,5377.0239
27865.3516,-14789.413100000002,4738.5869
25488.7722,-15077.3981,4108.4753
23213.3047,-15206.788,3481.2873
21082.2615,-15226.9968,2860.1456000000003
19116.9754,-15196.4959,2249.4063
17316.9107,-15167.292500000001,1652.1126000000002
15657.830100000001,-15190.4694,1072.1398000000002
14102.306400000001,-15302.432200000001,511.76320000000004
12598.1632,-15528.2247,-26.2745
11094.1337,-15873.155900000002,-544.5088000000001
-33518.9447,-17456.6222,-3981.2355000000002
-35891.7327,-16273.9591,-3895.0421
-38035.761,-14943.181100000002,-3790.4892
-39917.760800000004,-13498.2559,-3675.0996
-41505.4003,-11974.7723,-3541.6147
-42781.2853,-10415.7826,-3399.7675000000004
-43737.5809,-8870.7805,-3245.3762
-44397.0562,-7398.1468,-3108.4536000000003
-44818.071500000005,-6002.9402,-3023.6157000000003
-45064.8831,-4817.4478,-2633.3797
-45162.413100000005,-3795.3614000000002,-2330.6721000000002
-45214.7658,-2938.3536,-2138.4871000000003
-45293.3278,-2286.48,-1915.2689
-45451.3144,-1916.7911000000001,-1524.7191
-45704.0506,-2045.9859000000001,-104.72370000000001
-46054.0673,-1427.565,1250.2389
-46475.0327,-1783.5659,1147.9444
-46919.0621,-2595.126,988.509
-47315.870800000004,-3687.9218,821.7277
-47583.517,-5092.8891,471.6123
-47626.667400000006,-6692.1634,226.8305
-47394.9752,-8481.3424,9.111600000000001
-46831.586,-10431.058700000001,-183.17600000000002
-45898.3697,-12500.759600000001,-343.2984
-44563.2284,-14654.319800000001,-476.24600000000004
-42804.6996,-16850.2936,-578.919
-40614.232500000006,-19041.9585,-653.5536000000001
-37994.3338,-21189.4777,-700.1018
-34952.474500000004,-23252.431800000002,-724.2245
-31504.5695,-25190.104900000002,-728.6176
-27673.7645,-26964.286900000003,-716.1608
-23489.899800000003,-28534.1263,-688.0185
-18991.2086,-29857.283300000003,-642.2745
-14235.4496,-30893.5391,-582.3744
-9289.1591,-31618.5083,-516.8729000000001
-4216.8896,-32010.8247,-456.0122
906.3899,-32059.264900000002,-410.90680000000003
6009.3248,-31759.705100000003,-395.16
11017.7803,-31114.7671,-424.454
15854.4706,-30136.3164,-512.1963000000001
20450.3455,-28847.747300000003,-671.0312
24734.0222,-27279.919,-908.642
28646.3656,-25485.8313,-1227.0623
32153.6251,-23524.7851,-1625.5667
35241.688,-21456.5318,-2095.7285
37918.0817,-19331.5632,-2629.5015000000003
40191.6623,-17191.4826,-3213.4728
42093.3232,-15084.901600000001,-3830.259
43669.4467,-13020.9171,-4462.5676
44939.0883,-11004.7193,-5096.9739
45923.590500000006,-9041.4215,-5714.3048
46642.2673,-7129.0221,-6297.634
47103.4138,-5256.759300000001,-6858.9103000000005
47291.0573,-3338.3698,-7492.8787
47300.127100000005,-1755.3282000000002,-7675.488600000001
47098.0135,-97.44930000000001,-7966.8640000000005
46715.3972,1515.8307,-8145.2352
46176.7519,3099.6497,-8172.538500000001
45504.9237,4707.0374,-7987.3132000000005
44723.823000000004,6457.327200000001,-7427.102000000001
43836.230800000005,8614.571600000001,-5909.679300000001
42805.3764,11155.7261,164.3553
41651.4925,956.3556000000001,11774.9743
40354.7114,-5683.905400000001,11117.294
38874.2104,-8380.391800000001,10230.4288
37194.7172,-10162.9982,9606.325200000001
35331.351800000004,-11571.7518,9073.2557
33311.6183,-12721.508800000001,8592.4172
31190.537,-13655.342900000001,8136.425700000001
29026.817600000002,-14396.4971,7688.3032
26872.3849,-14979.0889,7241.4124
24773.4261,-15444.34,6788.4411
22747.951100000002,-15842.978000000001,6331.131
20795.383100000003,-16221.438900000001,5869.1434
18897.3928,-16619.7268,5405.9213
17020.6493,-17064.019800000002,4944.3638
15122.499300000001,-17570.3194,4490.5368
13158.782500000001,-18139.4768,4049.9346
-36603.7768,-16611.7891,38.9829
-38805.6302,-15257.2626,-31.2756
-40747.8833,-13797.904400000001,-111.3574
-42404.4973,-12254.186,-202.7307
-43749.7558,-10656.9632,-308.2713
-44768.707,-9049.0789,-429.9123
-45461.197100000005,-7485.7523,-603.7407000000001
-45888.745800000004,-5998.0278,-828.1988
-46080.193900000006,-4672.0062,-718.9987
-46047.8681,-3482.5532000000003,-862.9014000000001
-45919.8936,-2508.4357,-1030.3407
-45777.8148,-1743.1209000000001,-1193.5806
-45678.286400000005,-1193.1444000000001,-1362.5539
-45651.5944,-1083.1712,-1454.2859
-45712.045000000006,-2063.8377,-46.728500000000004
-45866.4447,-2173.8602,1283.2178000000001
-46079.3848,-2729.7405000000003,1623.4930000000002
-46300.8282,-3581.5592,1808.1155
-46470.8978,-4631.9637,2108.1261
-46529.3459,-5981.3729,2080.8404
-46379.4381,-7507.981900000001,2080.0836
-45968.6544,-9208.5738,2053.216
-45253.3839,-11054.197400000001,1985.9198000000001
-44198.910500000005,-13010.128,1874.9475
-42773.0351,-15043.5184,1730.9451000000001
-40960.798800000004,-17111.5008,1551.5946000000001
-38751.1119,-19179.3354,1346.5106
-36143.7655,-21204.6139,1121.1781
-33141.7297,-23154.2255,878.1203
-29756.284300000003,-24980.5456,623.4307
-26007.8842,-26647.4369,364.11740000000003
-21917.181800000002,-28115.0445,102.9178
-17510.7775,-29331.640600000002,-168.07250000000002
-12848.0023,-30250.0635,-449.7977
-7981.919900000001,-30825.945600000003,-751.3221000000001
-3002.3071,-31023.9078,-1075.0916
1999.8500000000001,-30821.973400000003,-1430.2406
6918.5994,-30217.666,-1821.5601000000001
11655.949400000001,-29226.711000000003,-2254.746
16110.3881,-27882.7884,-2733.4057000000003
20196.3151,-26242.7579,-3257.2666000000004
23851.6644,-24373.457000000002,-3823.7385000000004
27033.1765,-22355.686,-4427.4328000000005
29730.031300000002,-20271.3882,-5061.5597
31960.063100000003,-18202.1243,-5719.3665
33765.9349,-16208.6026,-6390.3487000000005
