r,theta,phi,Br,Btheta,Bphi
6885.54058,106.8544,74.8017424,26497.6204,-22437.578,-4445.3749
6886.07799,110.6491501,74.7175851,29211.7707,-20362.6788,-5085.2942
6886.579100000001,114.4429341,74.6419354,31457.696,-18296.3423,-5747.8954
6887.0435800000005,118.2357133,74.5771336,33275.5352,-16305.7242,-6423.4145
6887.471530000001,122.0274435,74.5260235,34724.015,-14439.452000000001,-7103.9915
6887.86346,125.8180719,74.49214479999999,35871.7911,-12727.0745,-7778.309300000001
6888.2202,129.60753119999998,74.4800082,36788.772000000004,-11175.9554,-8437.764000000001
6888.5428600000005,133.395732,74.49550219999999,37540.0854,-9779.9661,-9068.8279
6888.83271,137.18255010000001,74.5465126,38182.4334,-8517.6592,-9658.7624
6889.09119,140.96780669999998,74.6438984,38759.8667,-7355.2573,-10198.6254
6889.3198600000005,144.75123689999998,74.8030928,39289.5962,-6257.2816,-10677.0749
6889.52041,148.5324353,75.0468502,39787.3684,-5200.0142000000005,-11080.6928
6889.69455,152.3107572,75.410228,40261.475600000005,-4145.3956,-11408.4295
6889.84393,156.0851268,75.95025179999999,40720.6949,-3068.1977,-11630.3552
6889.97007,159.8536302,76.7663326,41170.3693,-1916.1518,-11723.6818
6890.0743,163.6125511,78.0484567,41589.4397,-655.6462,-11687.4087
6890.1578,167.3537076,80.2095044,41955.7998,836.7392000000001,-11505.744700000001
6890.22155,171.0552036,84.3378802,42253.027500000004,2798.8705,-11036.9406
6890.266320000001,174.6348543,94.3857099,42448.5532,5776.4647,-9673.5664
6890.292770000001,177.4997841,133.717762,42482.296500000004,10982.6214,-2572.7884
6890.301219999999,176.4777374,-150.6583795,42322.3367,3957.5974,10736.605300000001
6890.29159,173.1260929,-130.20975869999998,41946.3003,-1560.7129,11634.484400000001
6890.26357,169.47451289999998,-123.6331218,41308.5688,-4432.5892,11395.9876
6890.21645,165.75162749999998,-120.5698058,40400.566900000005,-6562.8697,11053.3718
6890.14929,162.0014686,-118.86195819999999,39235.7361,-8351.131800000001,10690.2114
6890.06094,158.23795669999998,-117.8125666,37848.510500000004,-9905.1644,10312.2397
6889.95004,154.4668127,-117.13127949999999,36282.270300000004,-11270.8062,9917.8261
6889.815030000001,150.6907956,-116.67609519999999,34582.2675,-12472.6116,9507.8496
6889.65416,146.9113861,-116.36945229999999,32788.818100000004,-13546.924500000001,9072.992900000001
6889.46562,143.1294409,-116.16541439999999,30924.2343,-14524.6352,8616.065200000001
6870.21868,17.844782100000003,-114.4110195,-46180.470400000006,-3835.4424000000004,988.7734
6869.90838,14.073436200000003,-112.6508788,-46177.5792,-2620.5587,491.7982
6869.6677199999995,10.330434300000007,-109.46373039999999,-46084.0942,-1599.2597,-78.94720000000001
6869.49877,6.66400680000001,-102.4955507,-45956.910500000005,-777.4445000000001,-650.465
6869.402929999999,3.337327799999997,-79.9720181,-45806.198300000004,-537.8458,-1280.8906
6869.38097,2.6278954,-1.7620147,-45656.958,-2195.0425,-342.63960000000003
6869.433,5.631492300000005,33.5254565,-45521.648,-3063.5808,981.1649000000001
6869.55849,9.249902000000006,42.8178025,-45381.1953,-3966.5419,1569.3522
6869.756270000001,12.978633299999998,46.720960399999996,-45195.3746,-5009.0762,2023.8142
6870.02455,16.744055400000008,48.7863009,-44920.4366,-6197.600100000001,2259.7664
6870.360860000001,20.525884500000004,50.0187082,-44510.5789,-7508.740900000001,2460.4607
6870.762,24.316357600000003,50.8054845,-43932.2727,-8931.484,2569.2313
6871.22416,28.111862900000006,51.3266828,-43162.239,-10445.7518,2605.411
6871.74304,31.9104843,51.677194799999995,-42174.3341,-12043.4838,2573.9417000000003
6872.3139,35.711102600000004,51.911743099999995,-40939.9577,-13708.553800000002,2483.818
6872.9317,39.513013400000006,52.064107899999996,-39438.607800000005,-15419.0424,2349.3362
6873.59113,43.3157458,52.1562869,-37658.9634,-17161.6231,2178.2854
6874.28653,47.118969,52.2032409,-35573.1079,-18917.766900000002,1978.9573
6875.01195,50.9224392,52.215521499999994,-33164.9688,-20666.065300000002,1765.1746
6875.761270000001,54.7259691,52.2008071,-30408.463200000002,-22371.5145,1542.8799000000001
6876.52825,58.5294093,52.1648436,-27287.4189,-23993.2046,1317.151
6877.30693,62.332636199999996,52.112040699999994,-23798.7963,-25471.737,1090.3399
6878.09169,66.1355471,52.0458642,-19957.7994,-26741.343500000003,857.7863000000001
6878.876990000001,69.9380556,51.969103,-15805.7886,-27730.1712,614.3024
6879.65738,73.7400864,51.884057299999995,-11413.879500000001,-28373.1585,349.58250000000004
6880.42759,77.5415718,51.7926727,-6876.590200000001,-28618.7962,50.7171
6881.18291,81.3424507,51.6966398,-2311.9152,-28438.8338,-293.4799
6881.9191900000005,85.14266860000001,51.5974723,2161.8864000000003,-27831.6137,-695.0623
6882.63267,88.9421775,51.4965688,6423.4582,-26821.932,-1160.9678000000001
6883.31992,92.7409336,51.395264999999995,10363.421900000001,-25460.187,-1695.5880000000002
6883.97796,96.5388966,51.2948824,13894.170600000001,-23819.9487,-2299.694
6884.6042800000005,100.336029,51.1967742,16955.1317,-21994.4182,-2968.539
6885.19686,104.1322952,51.1023753,19525.302900000002,-20081.5373,-3688.6668
6885.75418,107.9276606,51.013258,21611.4329,-18177.5671,-4446.4698
6886.27524,111.7220907,50.931199,23258.133,-16372.115000000002,-5223.8901000000005
6886.75954,115.5155497,50.8582642,24536.644500000002,-14730.942500000001,-6000.312800000001
6887.20697,119.3079987,50.7969193,25530.439000000002,-13291.7692,-6757.721500000001
6887.617770000001,123.0993928,50.750181299999994,26323.9409,-12074.8065,-7482.3239
6887.992480000001,126.8896762,50.721829899999996,27001.896,-11076.4966,-8163.4376
6888.3319599999995,130.6787765,50.7167144,27636.8745,-10276.8879,-8797.261700000001
6888.6374000000005,134.4665957,50.7412103,28290.843200000003,-9643.6926,-9382.7893
6888.91021,138.2529966,50.8039211,29008.295400000003,-9139.0213,-9919.940700000001
6889.151980000001,142.0377802,50.9167954,29826.9535,-8720.517100000001,-10410.6091
6889.364390000001,145.8206495,51.0969815,30769.824800000002,-8337.9104,-10852.7606
6889.54921,149.6011448,51.3700578,31845.9909,-7941.876,-11243.9954
6889.70818,153.3785259,51.7759949,33053.2877,-7479.676200000001,-11580.4793
6889.842900000001,157.1515372,52.380978899999995,34374.6572,-6894.9668,-11862.6057
6889.95479,160.91789469999998,53.303104999999995,35779.089100000005,-6121.320000000001,-12085.2849
6890.045160000001,164.6730253,54.775359099999996,37227.9738,-5078.5396,-12260.539400000001
6890.11525,168.4063847,57.3280616,38673.841100000005,-3637.4284000000002,-12350.787100000001
6890.16601,172.08752909999998,62.465967299999996,40059.6158,-1460.736,-12295.3374
6890.19819,175.5844601,76.40502719999999,41311.882900000004,2603.4983,-11557.6566
6890.21237,177.7465214,135.2694914,42358.2195,11113.6577,-2256.274
6890.20884,175.6011939,-165.5006698,43144.4221,6117.1125,9079.0429
6890.18754,172.1062231,-151.4724838,43623.4778,1965.1924000000001,10577.339600000001
6890.14812,168.4255673,-146.313067,43763.6233,-848.9092,10792.506500000001
6890.0899500000005,164.6924392,-143.7523376,43546.3298,-3207.4487000000004,10703.865300000001
6890.01209,160.9374733,-142.2762688,42980.0918,-5335.3805,10475.284800000001
6889.913350000001,157.1712627,-141.3520397,42095.7889,-7292.5094,10169.997500000001
6889.79226,153.3983965,-140.7457753,40930.5238,-9098.578000000001,9810.4805
6889.64713,149.62116559999998,-140.33900219999998,39519.7201,-10764.2451,9419.0665
6889.47616,145.8408297,-140.06535119999998,37900.129400000005,-12304.9822,9005.8523
6870.48188,20.55384070000001,-138.9975575,-45368.919,-6597.242,2298.9873000000002
6870.12725,16.77201310000001,-137.7707269,-45871.9907,-4931.5501,1732.4047
6869.84009,13.00645990000001,-135.71596259999998,-46128.5481,-3348.9786000000004,1172.1412
6869.62305,9.277265499999999,-131.83721749999998,-46185.5907,-1885.8616000000002,581.2686
6869.47804,5.6571067,-122.6244926,-46094.606100000005,-638.1891,-141.0106
6869.40626,2.641207200000011,-87.76006799999999,-45870.913700000005,-239.3213,-1151.7359000000001
6869.408270000001,3.3148543000000075,-9.3057889,-45549.8171,-2421.0008000000003,-585.2878000000001
6869.48396,6.636250400000009,13.4614704,-45152.5601,-3818.8889000000004,286.6399
6869.63252,10.301923299999999,20.4737853,-44669.4633,-5083.6529,805.6192000000001
6869.8525,14.044767399999998,23.6744135,-44094.9397,-6342.1858,1147.0215
6870.14187,17.81611860000001,25.4400498,-43418.3376,-7626.2374,1365.4427
6870.49794,21.60094670000001,26.5182421,-42631.934700000005,-8935.9222,1526.7776000000001
6870.91744,25.393114699999998,27.215538,-41719.4341,-10281.033500000001,1625.0433
6871.39656,29.1896452,27.680317799999997,-40669.5048,-11661.826500000001,1673.2097
6871.9309299999995,32.988911200000004,27.9930342,-39472.4723,-13093.9284,1685.2214000000001
6872.51569,36.7899411,28.201074,-38082.6684,-14598.1767,1676.1131
6873.145509999999,40.5921122,28.334173099999997,-36459.2708,-16153.004700000001,1652.4769000000001
6873.81476,44.395001400000005,28.411952799999998,-34579.334500000004,-17753.9608,1620.9863
6874.51758,48.198306200000005,28.4479051,-32400.1055,-19385.694900000002,1586.4062000000001
6875.24794,52.0018006,28.4516356,-29882.1924,-21019.2631,1551.9353
6875.999940000001,55.8053084,28.430191599999997,-26993.720800000003,-22607.4716,1517.246
6876.76785,59.608690300000006,28.388884599999997,-23717.824500000002,-24085.5237,1475.2944
6877.54575,63.4118326,28.331818199999997,-20058.2189,-25378.5324,1422.2432000000001
6878.327770000001,67.2146383,28.262240499999997,-16050.175500000001,-26396.9052,1350.0764000000001
6879.10828,71.0170236,28.182783699999998,-11768.701200000001,-27057.3364,1249.7014000000001
6879.8819699999995,74.8189153,28.095634,-7321.5837,-27293.483,1112.1533
6880.64389,78.6202479,28.0026546,-2836.9119,-27064.041400000002,939.9367000000001
6881.3895,82.4209631,27.9054777,1536.5342,-26353.6644,718.5475
6882.1147,86.2210088,27.8055772,5643.2919,-25191.322900000003,443.2926
6882.8158300000005,90.0203375,27.7043273,9358.3308,-23642.659,119.33330000000001
6883.48963,93.8189062,27.6030537,12574.4431,-21787.162,-261.6232
6884.133390000001,97.6166753,27.5030801,15203.0792,-19739.5854,-699.0663000000001
6884.7447999999995,101.4136082,27.405775799999997,17214.0494,-17641.209300000002,-1188.0879
6885.32204,105.2096696,27.312606799999998,18638.3447,-15627.8562,-1722.2667000000001
6885.86376,109.0048252,27.225194899999998,19549.6426,-13813.684000000001,-2294.0016
6886.36909,112.7990406,27.1453882,20059.838600000003,-12285.1617,-2891.8098
6886.83758,116.5922794,27.0753521,20302.8289,-11092.171900000001,-3503.3230000000003
6887.26919,120.3845008,27.0176902,20418.922000000002,-10240.0635,-4119.6516
6887.6643300000005,124.175656,26.9756094,20527.056,-9700.3003,-4730.3602
6888.02391,127.96568500000001,26.953155,20719.264600000002,-9422.147700000001,-5327.3523000000005
6888.34903,131.7545102,26.955552899999997,21054.360200000003,-9352.772,-5907.8324
6888.6409699999995,135.5420245,26.9897228,21580.3934,-9444.8004,-6471.0968
6888.90123,139.3280764,27.0650755,22335.789,-9640.8331,-7016.7303
6889.13138,143.1124438,27.194796999999998,23336.3453,-9886.9149,-7544.2591
6889.33312,146.8947915,27.3980073,24590.754100000002,-10129.5436,-8052.0963
6889.5082,150.67459589999999,27.7035783,26093.9618,-10310.6728,-8539.512
6889.65834,154.45100250000002,28.1573143,27828.8764,-10374.913900000001,-9012.284300000001
6889.78517,158.2225358,28.8365351,29775.0648,-10254.9756,-9476.4437
6889.8901000000005,161.9864485,29.8827532,31883.011400000003,-9874.438100000001,-9936.920600000001
6889.97432,165.7370463,31.5851862,34096.351500000004,-9136.6762,-10418.9607
6890.0389000000005,169.46048589999998,34.6376533,36349.8407,-7872.068,-10955.5808
6890.08474,173.1130365,41.185797699999995,38563.840000000004,-5622.2239,-11617.6643
6890.112520000001,176.4681302,61.514238999999996,40646.9135,-209.76250000000002,-12149.2253
6890.122719999999,177.5079605,137.044469,42516.7516,11105.5313,-1859.9459000000002
6890.11551,174.64854830000002,176.6071054,44098.180400000005,8120.076,6357.8001
6890.090740000001,171.06922989999998,-173.3125211,45309.976200000005,4971.414900000001,8127.000800000001
6890.04803,167.36768949999998,-169.17690109999998,46115.4476,2285.9665,8716.6932
6889.986690000001,163.6264569,-167.0136636,46482.9544,-223.80360000000002,8929.9086
6889.90576,159.86747739999998,-165.7308253,46412.4322,-2630.1692000000003,8948.8821
6889.80395,156.0989419,-164.9145614,45924.642100000005,-4931.746700000001,8863.1272
6889.67965,152.324568,-164.3745703,45058.7609,-7108.042100000001,8705.131800000001
6889.53117,148.54627019999998,-164.01131759999998,43862.4433,-9144.189,8502.664200000001
6889.35671,144.7651242,-163.76772509999998,42387.3422,-11039.5857,8268.9884
6870.40705,19.47687830000001,-162.4723714,-44963.6645,-7841.2689,1572.0328000000002
6870.06999,15.698608700000008,-161.0646013,-45710.1299,-5888.280000000001,1289.0411000000001
6869.800929999999,11.940359400000006,-158.641716,-46132.523700000005,-3999.9509000000003,948.1976000000001
6869.6023399999995,8.229863800000004,-153.8336559,-46271.1682,-2166.3672,650.7646000000001
6869.47599,4.682405000000003,-141.17018199999998,-46173.2437,-556.3431,72.2552
6869.42292,2.2709100000000007,-87.5791139,-45877.7846,-168.0642,-1158.9489
6869.44351,4.174683600000009,-22.9549125,-45430.4436,-2495.3019,-1087.6411
6869.53744,7.664048399999999,-7.600947499999999,-44864.8357,-4134.1261,-722.1365000000001
6869.7037,11.3615468,-2.1470418,-44181.8726,-5606.8126,-521.7311
6869.940610000001,15.1151227,0.5161255,-43401.947400000005,-6979.3251,-370.21410000000003
6870.2458,18.8912859,2.03774,-42520.0414,-8346.3051,-291.9293
6870.6163799999995,22.678652900000003,2.9854477,-41535.6092,-9699.8287,-207.6705
6871.048940000001,26.472304700000002,3.6050541999999997,-40439.4466,-11065.284,-126.3705
6871.53951,30.269762500000006,4.019944199999999,-39210.9735,-12468.2369,-49.2013
6872.0836500000005,34.0696334,4.2987841,-37811.8367,-13920.0406,23.9143
6872.67649,37.8710673,4.4828221,-36205.8274,-15418.203000000001,89.9838
6873.312730000001,41.6735101,4.5983443,-34360.914000000004,-16961.670700000002,149.9026
6873.98674,45.476579300000004,4.6629141,-32234.943600000002,-18533.7942,196.5508
6874.69268,49.279998,4.6887339,-29790.8982,-20106.3681,223.1347
6875.42464,53.083556900000005,4.6845681,-26998.1238,-21635.9473,221.7587
6876.17668,56.8870925,4.6568984,-23844.519800000002,-23064.1096,186.4694
6876.942980000001,60.6904729,4.6106456,-20330.023100000002,-24325.8466,110.05120000000001
6877.71772,64.4935894,4.5496392,-16483.5226,-25342.331000000002,-2.2275
6878.495100000001,68.2963498,4.4769306,-12362.4865,-26038.257400000002,-154.9703
6879.26959,72.0986734,4.3950093,-8055.515,-26344.1329,-343.7778
6880.03603,75.9004894,4.3059574,-3677.7301,-26210.9919,-563.7242
6880.78957,79.7017352,4.2115632,637.4683,-25613.200500000003,-811.9816000000001
6881.5257,83.5023544,4.1134066,4741.707,-24558.2099,-1082.42
6882.24033,87.3022951,4.0129266,8493.565,-23089.717500000002,-1364.3428000000001
6882.92995,91.1015107,3.911478,11764.761700000001,-21288.960900000002,-1648.4705000000001
6883.591469999999,94.8999582,3.8103803,14463.9354,-19266.1433,-1922.7998
6884.22237,98.6975982,3.7109655,16543.149,-17149.966500000002,-2178.2385
6884.82057,102.494394,3.6146257999999998,18002.6992,-15078.1731,-2402.8779
6885.3844500000005,106.2903104,3.5228658999999998,18898.7192,-13174.1607,-2593.908
6885.91286,110.08531289999999,3.4373641,19327.4797,-11539.3644,-2754.324
6886.40509,113.87936619999999,3.3600483999999997,19408.4221,-10236.0931,-2889.8172
6886.86088,117.6724322,3.2931947,19276.977600000002,-9297.8374,-3012.3410000000003
6887.28043,121.4644679,3.2395579999999997,19061.7385,-8714.6982,-3137.9312
6887.664360000001,125.2554219,3.2025550999999997,18871.1663,-8456.6674,-3280.54
6888.0136299999995,129.04522980000002,3.1865256,18793.6727,-8479.706400000001,-3451.0974
6888.32941,132.8338065,3.1971137,18897.147800000002,-8736.3765,-3656.3853000000004
6888.61305,136.621034,3.2418491,19234.138600000002,-9176.207,-3898.3523
6888.86603,140.4067435,3.331056,19847.609500000002,-9748.435300000001,-4176.869900000001
6889.08993,144.190686,3.4793352,20767.846100000002,-10397.2706,-4489.2805
6889.28642,147.972482,3.7080889999999997,22014.805200000003,-11062.069000000001,-4831.9898
6889.457270000001,151.7515319,4.0500608,23596.4885,-11671.8336,-5201.8588
6889.60413,155.52684399999998,4.558046,25491.0978,-12147.2239,-5600.6364
6889.72853,159.2966727,5.3230375,27653.049600000002,-12422.081600000001,-6040.3504
6889.8318,163.0576797,6.516273,30039.9101,-12426.7953,-6546.4355000000005
6889.91506,166.8026736,8.5017654,32596.554200000002,-12054.7783,-7171.6372
6889.97936,170.51307500000001,12.2067421,35238.2636,-11116.3951,-8060.705000000001
6890.025560000001,174.1234965,20.8047152,37877.8018,-9027.621000000001,-9547.5244
6890.05418,177.2143216,51.998863899999996,40433.8406,-1959.6970000000001,-12082.9527
6890.06553,176.8887796,131.5172527,42808.2762,10671.636,-3007.9603
6890.05964,173.65239689999999,156.8986372,44890.587700000004,9455.7714,2619.9499
6890.0362700000005,170.02008339999998,164.4341728,46645.1275,7048.3167,4445.7086
6889.99491,166.30316729999998,167.810321,47959.9865,4662.0742,5340.6486
6889.934740000001,162.5554897,169.65538949999998,48821.287800000006,2157.6564000000003,5874.797100000001
6889.8546400000005,158.7931828,170.7763901,49208.6963,-303.3207,6217.415300000001
6889.75323,155.0226774,171.49950619999998,49135.0493,-2778.2694,6434.993
6889.62892,151.2470155,171.98112089999998,48632.8275,-5154.4842,6578.0638
6889.480020000001,147.46780769999998,172.3054521,47753.5141,-7423.5135,6644.533200000001
