Br;Btheta;Blambda;r
-28591.928600000003;-19104.4033;4301.2378;6876.13899
-26014.592;-19896.001200000002;4230.7185;6876.90684
-23382.231;-20632.1217;4144.8117;6877.68439
-20683.5451;-21327.9804;4057.469;6878.4658
-17901.0491;-21988.359200000003;3981.8100000000004;6879.24547
-15017.388700000001;-22605.3325;3930.128;6880.01806
-12019.227;-23160.2324;3914.2670000000003;6880.7785300000005
-8905.3164;-23624.6076;3941.811;6881.5222
-5689.8121;-23969.257700000002;4017.7143;6882.24484
-2398.6937000000003;-24173.167800000003;4145.0604;6882.94263
935.2451000000001;-24220.5463;4321.8803;6883.61228
4275.2468;-24106.2648;4543.9397;6884.25103
7588.3576;-23832.2066;4803.5857000000005;6884.8567
10842.5336;-23405.1251;5092.9168;6885.427610000001
14010.027600000001;-22838.070200000002;5401.2478;6885.962600000001
17073.119000000002;-22144.4175;5724.8013;6886.460940000001
20013.0392;-21335.0428;6057.6717;6886.92234
22816.117700000003;-20425.4319;6397.8706;6887.3469000000005
25472.936100000003;-19429.0917;6747.888400000001;6887.735060000001
27978.216200000003;-18359.0052;7108.5199;6888.087640000001
30330.5481;-17221.663;7482.2628;6888.40574
32525.797300000002;-16019.485400000001;7873.6900000000005;6888.69071
34560.1191;-14753.0545;8280.447400000001;6888.94408
36423.731400000004;-13415.101400000001;8699.4801;6889.16748
38094.9432;-11998.296900000001;9125.2721;6889.3626
39544.5834;-10501.6438;9552.304;6889.53122
40737.074700000005;-8935.7818;9966.097800000001;6889.67513
41633.3041;-7322.7743;10359.0363;6889.79609
42196.469900000004;-5711.9616000000005;10726.973;6889.89568
42394.485400000005;-4212.1552;11042.074700000001;6889.97525
42184.027;-2988.5817;11405.4338;6890.03584
41594.973900000005;-2547.9228000000003;11703.897;6890.078280000001
40643.733400000005;-5134.68;11197.5113;6890.10314
39370.855500000005;-12716.9228;-617.4864;6890.11066
37830.4031;-10461.0931;-8020.508900000001;6890.100850000001
36092.1832;-9926.788900000001;-9264.5776;6890.07337
34238.524300000005;-10020.0527;-9567.7275;6890.02759
32348.7929;-10176.296;-9619.618900000001;6889.9626100000005
30495.2016;-10296.8523;-9488.8192;6889.87734
28729.473700000002;-10320.6702;-9255.8047;6889.77063
27108.1189;-10240.393900000001;-8948.409300000001;6889.641100000001
25663.671700000003;-10087.843;-8581.2534;6889.48715
24413.9581;-9893.7062;-8162.811100000001;6889.307070000001
-43352.5016;-8023.9132;1750.3347;6870.37587
-44144.7154;-6627.317300000001;1689.0311000000002;6870.04605
-44826.7346;-5204.6267;1557.0514;6869.78424
-45393.155900000005;-3769.6246;1441.7711000000002;6869.592850000001
-45834.2358;-2222.1079;1390.9;6869.47361
-46159.3907;-365.7043;965.5219000000001;6869.427640000001
-46349.1586;-754.4441;216.7063;6869.455400000001
-46376.462;-2332.284;334.09610000000004;6869.55666
-46208.241200000004;-3965.2115000000003;715.8707;6869.730509999999
-45789.417700000005;-5777.349;1061.8946;6869.97534
-45089.148700000005;-7619.393800000001;1428.4759000000001;6870.288860000001
-44063.5132;-9469.4074;1802.9977000000001;6870.6681100000005
-42695.4187;-11274.0971;2153.7185;6871.10949
-40998.7407;-12977.078300000001;2466.406;6871.60883
-39010.7062;-14525.827800000001;2734.1228;6872.16147
-36787.467000000004;-15879.8475;2953.6942000000004;6872.76241
-34414.414600000004;-17021.5259;3128.0394;6873.406379999999
-31965.06;-17975.598700000002;3259.2913000000003;6874.087850000001
-29487.607200000002;-18774.4898;3357.5910000000003;6874.80117
-27017.539200000003;-19460.2511;3429.648;6875.5405
-24568.213200000002;-20085.272500000003;3483.0525000000002;6876.29988
-22125.4949;-20693.8887;3526.4276;6877.0733
-19656.8424;-21317.4405;3567.0091;6877.8547
-17120.312;-21971.6446;3615.0218;6878.63821
-14472.796;-22654.9944;3677.215;6879.41824
-11671.9699;-23350.7881;3760.5773000000004;6880.18958
-8686.6191;-24022.600700000003;3870.7837000000004;6880.94738
-5506.6191;-24625.364;4011.4119;6881.687110000001
-2137.1736;-25109.790100000002;4183.9527;6882.40467
1391.17;-25426.2588;4388.4725;6883.09648
5029.5605000000005;-25540.057200000003;4624.2974;6883.7594500000005
8722.350400000001;-25424.342200000003;4885.6539;6884.391
12398.6488;-25072.280700000003;5166.0605000000005;6884.989060000001
16001.341400000001;-24494.9237;5461.7963;6885.552070000001
19477.016900000002;-23707.3276;5761.3295;6886.07893
22781.073500000002;-22741.4994;6059.744000000001;6886.568990000001
25887.4401;-21629.9185;6353.4569;6887.02204
28783.027100000003;-20405.5152;6640.5557;6887.43826
31469.7337;-19093.8709;6921.755300000001;6887.81821
33953.8716;-17710.1145;7197.2644;6888.16275
36245.6533;-16259.935800000001;7464.930700000001;6888.47306
38348.226200000005;-14733.816400000002;7732.525500000001;6888.75059
40253.5104;-13123.761;7997.758400000001;6888.99696
41944.8554;-11414.823400000001;8260.584200000001;6889.21392
43384.6645;-9596.3299;8523.7882;6889.403230000001
44526.403600000005;-7672.856900000001;8785.8323;6889.56668
45317.4597;-5666.260200000001;9047.0321;6889.70601
45705.9501;-3612.3070000000002;9323.4665;6889.82291
45660.372800000005;-1633.7538000000002;9580.449200000001;6889.91893
45156.285200000006;191.36350000000002;9883.7279;6889.995390000001
44195.6174;1610.0545000000002;10307.606600000001;6890.05324
42808.5755;1882.9686000000002;11053.354800000001;6890.09316
41049.4885;-2831.6335;11722.554;6890.11554
38991.068400000004;-12841.574700000001;488.93800000000005;6890.12052
36726.147600000004;-12710.3639;-4490.8595000000005;6890.108
34338.458;-12695.696600000001;-5649.6531;6890.0776000000005
31912.678200000002;-12751.101;-5981.4049;6890.02864
29547.642300000003;-12687.3932;-5995.0849;6889.96012
27322.453100000002;-12454.0057;-5859.587500000001;6889.870900000001
25292.4339;-12063.8399;-5639.4323;6889.75975
23503.1156;-11540.6173;-5364.9024;6889.62522
22001.3326;-10925.3776;-5058.809;6889.46572
20809.608500000002;-10279.8501;-4733.8129;6889.27952
-42700.5037;-8187.3478000000005;160.0267;6870.25165
-43595.7411;-6833.2019;243.8467;6869.93558
-44404.288400000005;-5441.7237000000005;350.9374;6869.6880200000005
-45118.2136;-3962.4427;593.62;6869.51133
-45718.6531;-2384.8259000000003;800.7494;6869.40721
-46182.0726;-377.83520000000004;983.7817;6869.37667
-46469.6523;-1140.4564;132.35500000000002;6869.42003
-46543.5516;-2828.5079;-23.245800000000003;6869.53692
-46344.5426;-4733.9737000000005;-81.6939;6869.72624
-45823.720400000006;-6743.8368;-103.53;6869.9861900000005
-44951.3478;-8781.465900000001;-69.4704;6870.31429
-43707.2036;-10796.9432;-8.3515;6870.70742
-42086.0239;-12731.0359;73.9197;6871.16189
-40124.8251;-14516.4118;176.55630000000002;6871.67352
-37883.0239;-16109.738800000001;304.6633;6872.23771
-35434.7989;-17493.798000000003;464.74260000000004;6872.849429999999
-32844.0686;-18665.7419;656.6518;6873.503299999999
-30183.0177;-19648.5657;884.8896000000001;6874.193719999999
-27497.534600000003;-20482.3741;1147.1731;6874.91493
-24809.3318;-21210.450800000002;1441.7227;6875.66101
-22121.6555;-21878.5782;1758.1201;6876.42592
-19416.780000000002;-22516.004;2087.5575;6877.20366
-16674.6979;-23146.4208;2421.0041;6877.98834
-13866.0008;-23785.1467;2751.3887;6878.7742
-10949.4769;-24439.1748;3072.3988;6879.555719999999
-7879.7093;-25092.408;3375.8808000000004;6880.32767
-4626.1861;-25707.6686;3660.9883;6881.08521
-1176.0731;-26239.516300000003;3927.1517000000003;6881.823890000001
2465.4764;-26635.5027;4176.1676;6882.53977
6267.586700000001;-26841.1888;4410.7207;6883.22936
10178.137700000001;-26812.1978;4632.5921;6883.88964
14127.455300000001;-26518.6852;4846.4147;6884.51805
18037.687700000002;-25955.6603;5055.4492;6885.1124199999995
21840.284200000002;-25130.165100000002;5260.5205000000005;6885.67104
25468.7624;-24067.177200000002;5459.4546;6886.19276
28875.6323;-22807.2498;5651.5981;6886.677100000001
32036.883100000003;-21387.9929;5838.792600000001;6887.12403
34937.4734;-19843.3272;6017.4839;6887.533890000001
37575.5161;-18199.396;6186.2775;6887.90736
39950.593100000006;-16475.7762;6337.639700000001;6888.2454800000005
42074.2022;-14686.1496;6475.0356;6888.54959
43955.766200000005;-12819.948;6591.460800000001;6888.82121
45574.4896;-10860.9558;6682.5838;6889.06202
46905.1047;-8815.7764;6746.7537;6889.27386
47921.7566;-6676.6326;6784.462100000001;6889.458610000001
48579.8297;-4453.4825;6807.4485;6889.618100000001
48831.2774;-2187.9101;6808.8953;6889.75397
48637.308600000004;73.3974;6829.035400000001;6889.867810000001
47976.7966;2237.6305;6904.153200000001;6889.96103
46851.1178;4181.932400000001;7127.4979;6890.03482
45294.4729;5645.610900000001;7672.2047;6890.09007
43354.6313;5748.657;9190.0396;6890.1274
41109.5092;-2210.3709;11804.5522;6890.1470899999995
38632.007600000004;-12663.790500000001;2895.5294000000004;6890.149219999999
36022.537000000004;-13697.958200000001;-455.19780000000003;6890.133610000001
33367.9378;-14039.9591;-1549.6594;6890.09983
30753.9251;-14111.879;-2034.0805;6890.04715
28263.6603;-13940.139700000002;-2300.2961;6889.97454
25966.3069;-13545.655400000001;-2468.0882;6889.88083
23925.5579;-12970.9168;-2591.7968;6889.76467
22188.3175;-12276.965400000001;-2692.601;6889.62446
20778.1751;-11534.7985;-2792.9904;6889.45849
19688.4437;-10817.806;-2902.6134;6889.264990000001
-42114.776900000004;-8747.7862;-1792.0865000000001;6870.477150000001
-42992.1848;-7415.051100000001;-1579.6959000000002;6870.108990000001
-43770.3623;-6114.714800000001;-1339.6328;6869.807400000001
-44473.4031;-4884.8237;-938.5869;6869.57527
-45119.832200000004;-3581.8279;-568.5600000000001;6869.41479
-45708.473300000005;-2258.925;500.39430000000004;6869.327480000001
-46215.773400000005;-520.9224;919.4452;6869.314179999999
-46595.4617;-1351.6476;192.95340000000002;6869.37504
-46796.651300000005;-2880.699;-329.96590000000003;6869.5095
-46747.765;-4675.6484;-777.8664;6869.7163
-46393.344900000004;-6600.889700000001;-1164.9003;6869.9934299999995
-45692.7146;-8611.9038;-1496.7143;6870.3382599999995
-44622.595;-10647.147700000001;-1773.5489;6870.7475
-43181.680400000005;-12645.4945;-1990.2681;6871.217259999999
-41394.8399;-14565.4303;-2140.2004;6871.74313
-39291.1629;-16367.425200000001;-2212.8503;6872.32027
-36920.4113;-18032.6669;-2202.9742;6872.9435300000005
-34317.536100000005;-19556.9167;-2107.474;6873.60743
-31521.9657;-20935.3594;-1928.2886;6874.306350000001
-28565.1801;-22175.605600000003;-1669.2642;6875.03449
-25475.0292;-23288.1381;-1339.9158;6875.7859100000005
-22269.843;-24286.7072;-955.4438;6876.55463
-18958.1163;-25180.783600000002;-527.6051;6877.33468
-15544.2412;-25978.011400000003;-74.7003;6878.12013
-12028.3243;-26682.0204;388.1374;6878.9052599999995
-8407.576000000001;-27293.9952;846.4635000000001;6879.68465
-4672.2457;-27803.2684;1285.1146;6880.45323
-822.7046;-28190.925900000002;1692.0863000000002;6881.20629
3138.3043000000002;-28434.553600000003;2060.1484;6881.93948
7196.474200000001;-28499.0885;2388.5756;6882.6489
11317.6913;-28350.6709;2673.7894;6883.33111
15454.7792;-27966.4192;2916.656;6883.98308
19552.3125;-27330.262600000002;3122.1134;6884.60243
23553.0687;-26438.0661;3294.8276;6885.1873399999995
27392.0661;-25293.890900000002;3444.5217000000002;6885.73655
31011.449800000002;-23926.883700000002;3569.5956;6886.24921
34373.954600000005;-22373.734500000002;3674.5189;6886.72496
37457.8667;-20665.075500000003;3760.7036000000003;6887.163890000001
40247.4009;-18829.3943;3824.4832;6887.56651
42737.7212;-16893.7462;3863.1551000000004;6887.93362
44927.3102;-14871.078500000001;3871.2562000000003;6888.266390000001
46809.5853;-12770.1397;3845.0626;6888.56617
48373.5046;-10596.4107;3780.8399000000004;6888.83448
49603.0709;-8356.1805;3672.9504;6889.07289
50475.9153;-6061.7208;3520.5057;6889.283020000001
50965.0054;-3728.1179;3341.857;6889.46658
51053.1335;-1396.4722000000002;3131.3262;6889.62529
50726.367300000005;907.1617;2934.2076;6889.76088
49979.1083;3135.7296;2779.7296;6889.87493
48828.2485;5220.197;2739.0937000000004;6889.9688
47305.8962;7084.5515000000005;2957.4909000000002;6890.043610000001
45460.2485;8533.8068;3814.8292;6890.10015
43350.5653;8555.245;6635.5815;6890.13889
41019.785500000005;-2787.6307;11771.9037;6890.16003
38546.218400000005;-11662.4069;5929.086200000001;6890.163570000001
35979.8498;-13354.4452;3594.2745;6890.149240000001
33374.4682;-14108.0442;2519.7769000000003;6890.11654
30789.8207;-14473.2492;1806.5078;6890.06462
28283.687;-14560.833400000001;1211.0107;6889.99234
25920.585300000002;-14419.9163;650.2852;6889.89838
23761.044;-14098.004700000001;98.1957;6889.78117
21847.187100000003;-13659.469500000001;-454.81460000000004;6889.6390200000005
20197.8161;-13169.262400000001;-1007.3791;6889.47019
18811.660200000002;-12699.887700000001;-1550.6008000000002;6889.27305
-43405.1434;-6956.0076;-3008.2174;6870.477900000001
-43962.8536;-5651.1464000000005;-2768.0783;6870.12369
-44423.8511;-4645.7523;-2194.8956000000003;6869.83655
-44846.1151;-3659.5213000000003;-1775.8490000000002;6869.61918
-45276.5927;-2858.7471;-1120.3883;6869.47358
-45740.9548;-2092.1522;343.1849;6869.40112
-46221.480200000005;-843.344;1054.5704;6869.40246
-46674.5224;-1488.673;403.6471;6869.47756
-47050.621;-2631.8998;-84.2059;6869.62571
-47273.371;-4091.3908;-575.919;6869.845490000001
-47264.8263;-5770.274600000001;-1156.949;6870.1348
-46976.7627;-7588.4021;-1618.2982000000002;6870.490890000001
-46375.192200000005;-9511.1541;-2021.1158;6870.91042
-45427.976800000004;-11511.551000000001;-2361.0317;6871.3894900000005
-44115.8427;-13542.7684;-2630.1157000000003;6871.92356
-42441.0412;-15564.1003;-2821.8313000000003;6872.507640000001
-40416.7492;-17555.8944;-2930.2723;6873.13641
-38041.029;-19491.4657;-2956.1501000000003;6873.8042700000005
-35326.403;-21342.8132;-2901.1884;6874.505429999999
-32290.1234;-23084.7694;-2770.0567;6875.23395
-28954.8381;-24696.9993;-2570.8032000000003;6875.98383
-25338.675600000002;-26156.1104;-2312.7584;6876.74913
-21473.1009;-27438.271800000002;-2006.3318000000002;6877.523980000001
-17390.603300000002;-28525.3545;-1664.1327;6878.30268
-13131.3682;-29399.3914;-1300.0778;6879.0797
-8736.055;-30051.2426;-934.0188;6879.84971
-4240.8683;-30473.994700000003;-572.3671;6880.60765
313.9024;-30662.4922;-231.42010000000002;6881.34882
4893.0733;-30613.476000000002;81.8392;6882.069030000001
9460.596;-30322.7726;358.25710000000004;6882.7646
13984.2934;-29787.9042;589.2459;6883.432400000001
18420.6356;-28993.221800000003;771.7455;6884.069820000001
22713.0834;-27950.335600000002;900.7964000000001;6884.67482
26823.0422;-26665.0157;974.9895;6885.24577
30695.6614;-25152.061400000002;996.2988;6885.78154
34292.5294;-23442.2841;960.5407;6886.28156
37573.5273;-21562.1133;869.3355;6886.74574
40518.2736;-19554.183;728.2270000000001;6887.1743799999995
43113.9063;-17446.7431;540.6405;6887.56809
45363.821800000005;-15271.8405;304.8241;6887.92779
47265.6788;-13038.7947;25.2239;6888.25457
48807.281200000005;-10761.9822;-289.3958;6888.5496299999995
49980.713800000005;-8459.5987;-633.2223;6888.81434
50778.46;-6150.3314;-997.8118000000001;6889.050230000001
51191.1276;-3864.6110000000003;-1384.8455000000001;6889.25893
51229.903900000005;-1629.7772;-1722.3049;6889.44212
50912.8764;538.6087;-2056.6309;6889.6015
50248.6973;2624.7631;-2326.5579000000002;6889.73859
49265.7716;4585.2766;-2477.0522;6889.85476
48008.8916;6426.978700000001;-2440.0395000000003;6889.95128
46527.982500000006;8155.651000000001;-2024.7804;6890.0292
44858.5186;9765.0202;-696.1781000000001;6890.08926
43025.2822;10196.5566;4199.4456;6890.13184
41040.5088;-2672.4093000000003;11807.7934;6890.1570600000005
38949.0895;-9631.6262;8746.457400000001;6890.16483
36747.171200000004;-11764.661;7201.0559;6890.154759999999
34441.548500000004;-13010.4118;6274.5748;6890.126200000001
32050.811400000002;-13879.458400000001;5544.5881;6890.07815
29615.3951;-14488.1492;4877.0398000000005;6890.0093
27190.7881;-14877.1363;4226.7026000000005;6889.91817
24834.560100000002;-15078.7648;3580.5401;6889.80316
22599.4055;-15133.2504;2938.4454;6889.66258
20525.9453;-15092.080600000001;2301.3071;6889.49471
-44936.9409;-4705.9376;-2857.4217000000003;6870.4153799999995
-45071.2514;-3780.1308000000004;-2499.8055;6870.07951
-45166.111600000004;-2985.4434;-2230.0832;6869.811650000001
-45284.908800000005;-2344.8456;-1919.2823;6869.61421
-45479.1039;-2005.3738;-1417.5647000000001;6869.488969999999
-45768.7231;-1981.9915;389.1508;6869.43702
-46150.9878;-1351.8175;1248.2643;6869.45879
-46592.1978;-1823.0576;1034.6239;6869.55406
-47031.517;-2711.2128000000002;781.4203;6869.72192
-47406.5746;-3843.23;693.6318;6869.9608
-47640.0432;-5338.6178;216.0995;6870.26846
-47631.207200000004;-6991.0175;-44.912600000000005;6870.64194
-47335.920300000005;-8824.284300000001;-276.07460000000003;6871.0777800000005
-46702.2889;-10802.5527;-479.6309;6871.57201
-45694.532900000006;-12892.3783;-646.9466;6872.120150000001
-44281.301100000004;-15055.166200000001;-778.0785000000001;6872.71724
-42443.5247;-17248.4494;-872.5285;6873.3579500000005
-40178.3052;-19426.3972;-931.4954;6874.036730000001
-37488.5167;-21552.6863;-958.7078;6874.74784
-34381.3628;-23587.1058;-957.9635000000001;6875.485350000001
-30875.317700000003;-25489.7805;-930.4490000000001;6876.24315
-26994.2056;-27224.6461;-882.5328000000001;6877.01513
-22767.1214;-28745.992700000003;-814.0104;6877.79539
-18241.7372;-30013.511400000003;-725.7625;6878.57821
-13476.047;-30993.6192;-623.2117000000001;6879.35808
-8536.3682;-31663.3774;-515.7886;6880.1298
-3483.2444;-32006.683100000002;-412.6008;6880.8884100000005
1608.9893000000002;-32014.244400000003;-328.4205;6881.62932
6673.0958;-31684.765000000003;-275.7154;6882.34833
11641.6805;-31021.796100000003;-271.1616;6883.041740000001
16440.844;-30034.3233;-329.25800000000004;6883.706429999999
21004.1683;-28746.4647;-460.88140000000004;6884.34003
25264.0279;-27186.7184;-673.5113;6884.94069
29165.388600000002;-25404.8895;-969.8271000000001;6885.50705
32673.8777;-23456.7644;-1348.6883;6886.03823
35774.6298;-21397.8695;-1801.0213;6886.53367
38473.301400000004;-19275.0901;-2315.7124;6886.99317
40776.07;-17129.5819;-2881.3471;6887.416929999999
42710.3943;-15004.822900000001;-3479.7706000000003;6887.805520000001
44313.514800000004;-12910.192200000001;-4094.5782000000004;6888.15976
45601.587400000004;-10853.5074;-4711.6229;6888.48067
46591.5743;-8841.2386;-5311.7462000000005;6888.76947
47298.9528;-6879.0616;-5880.7451;6889.02756
47730.8082;-4961.1103;-6427.8985;6889.256469999999
47895.134300000005;-3069.6181;-6944.1443;6889.45786
47840.863300000005;-1349.982;-7238.1965;6889.63341
47563.7702;366.2986;-7538.8746;6889.78474
47092.0817;2020.8234;-7709.122200000001;6889.91334
