# Expanded and assembled Kp and ap
# created @ 2019-01-15 17:08:01
#   Flags: Definitive, Quicklook
#
#   MJD2000 Kp  ap Flag
  4707.8125 43  32    D
  4707.9375 37  22    D
  4708.0625 30  15    D
  4708.1875 30  15    D
  4708.3125 23   9    D
  4708.4375 17   6    D
  4708.5625  7   3    D
  4708.6875 10   4    D
  4708.8125 17   6    D
  4708.9375 10   4    D
  4709.0625 10   4    D
  4709.1875  3   2    D
  4709.3125  3   2    D
  4709.4375  3   2    D
  4709.5625  7   3    D
  4709.6875  0   0    D
  4709.8125  3   2    D
  4709.9375 13   5    D
  4710.0625  0   0    D
  4710.1875  3   2    D
  4710.3125  7   3    D
  4710.4375  7   3    D
  4710.5625  3   2    D
  4710.6875  0   0    D
  4710.8125 13   5    D
  4710.9375 47  39    D
  4711.0625 47  39    D
  4711.1875 40  27    D
  4711.3125 33  18    D
  4711.4375 20   7    D
  4711.5625 30  15    D
  4711.6875 20   7    D
  4711.8125 13   5    D
  4711.9375 13   5    D
  4712.0625  7   3    D
  4712.1875 17   6    D
  4712.3125 10   4    D
  4712.4375  3   2    D
  4712.5625 13   5    D
  4712.6875 13   5    D
  4712.8125  7   3    D
  4712.9375 10   4    D
  4713.0625 27  12    D
  4713.1875 20   7    D
  4713.3125 13   5    D
  4713.4375  7   3    D
  4713.5625  0   0    D
  4713.6875 10   4    D
  4713.8125 10   4    D
  4713.9375  3   2    D
  4714.0625  3   2    D
  4714.1875 10   4    D
  4714.3125 10   4    D
  4714.4375 10   4    D
  4714.5625  7   3    D
  4714.6875 10   4    D
  4714.8125 13   5    D
  4714.9375  7   3    D
  4715.0625  3   2    D
  4715.1875  3   2    D
  4715.3125  0   0    D
  4715.4375  0   0    D
  4715.5625  0   0    D
  4715.6875  0   0    D
  4715.8125  7   3    D
  4715.9375 10   4    D
  4716.0625  0   0    D
  4716.1875  7   3    D
  4716.3125  3   2    D
  4716.4375 10   4    D
  4716.5625  0   0    D
  4716.6875 13   5    D
  4716.8125  7   3    D
  4716.9375  3   2    D
  4717.0625  0   0    D
  4717.1875  0   0    D
  4717.3125  0   0    D
  4717.4375  7   3    D
  4717.5625  0   0    D
  4717.6875  7   3    D
  4717.8125  0   0    D
  4717.9375  3   2    D
  4718.0625 10   4    D
  4718.1875 10   4    D
  4718.3125  3   2    D
  4718.4375  3   2    D
  4718.5625  7   3    D
  4718.6875  7   3    D
  4718.8125 23   9    D
  4718.9375 23   9    D
  4719.0625 27  12    D
  4719.1875 27  12    D
  4719.3125 27  12    D
  4719.4375 27  12    D
  4719.5625 20   7    D
  4719.6875  7   3    D
  4719.8125  3   2    D
  4719.9375  0   0    D
  4720.0625  3   2    D
  4720.1875 10   4    D
  4720.3125 13   5    D
  4720.4375  7   3    D
  4720.5625 10   4    D
  4720.6875 10   4    D
  4720.8125  7   3    D
  4720.9375 13   5    D
  4721.0625 13   5    D
  4721.1875 27  12    D
  4721.3125 20   7    D
  4721.4375  3   2    D
  4721.5625  3   2    D
  4721.6875  0   0    D
  4721.8125  3   2    D
  4721.9375  0   0    D
  4722.0625  0   0    D
  4722.1875  0   0    D
  4722.3125  0   0    D
  4722.4375  3   2    D
  4722.5625  0   0    D
  4722.6875  0   0    D
  4722.8125  7   3    D
  4722.9375 13   5    D
  4723.0625  0   0    D
  4723.1875  0   0    D
  4723.3125  0   0    D
  4723.4375  3   2    D
  4723.5625  3   2    D
  4723.6875  0   0    D
  4723.8125  0   0    D
  4723.9375  0   0    D
  4724.0625  0   0    D
  4724.1875  0   0    D
  4724.3125  0   0    D
  4724.4375  0   0    D
  4724.5625  0   0    D
  4724.6875  0   0    D
  4724.8125  7   3    D
  4724.9375  0   0    D
  4725.0625  0   0    D
  4725.1875  3   2    D
  4725.3125  0   0    D
  4725.4375  3   2    D
  4725.5625  0   0    D
  4725.6875  0   0    D
  4725.8125  0   0    D
  4725.9375  3   2    D
  4726.0625  7   3    D
  4726.1875 13   5    D
  4726.3125  0   0    D
  4726.4375  7   3    D
  4726.5625  7   3    D
  4726.6875 10   4    D
  4726.8125 10   4    D
  4726.9375 27  12    D
  4727.0625 23   9    D
  4727.1875  7   3    D
  4727.3125  7   3    D
  4727.4375  7   3    D
  4727.5625  3   2    D
  4727.6875  3   2    D
  4727.8125  7   3    D
  4727.9375  3   2    D
  4728.0625 13   5    D
  4728.1875 10   4    D
  4728.3125  0   0    D
  4728.4375  0   0    D
  4728.5625  0   0    D
  4728.6875  0   0    D
  4728.8125  7   3    D
  4728.9375  3   2    D
  4729.0625  0   0    D
  4729.1875  0   0    D
  4729.3125  7   3    D
  4729.4375  3   2    D
  4729.5625  7   3    D
  4729.6875  3   2    D
  4729.8125  0   0    D
  4729.9375  7   3    D
  4730.0625 17   6    D
  4730.1875 10   4    D
  4730.3125  0   0    D
  4730.4375  0   0    D
  4730.5625  3   2    D
  4730.6875  3   2    D
  4730.8125  7   3    D
  4730.9375  3   2    D
  4731.0625 10   4    D
  4731.1875 10   4    D
  4731.3125  7   3    D
  4731.4375  3   2    D
  4731.5625  0   0    D
  4731.6875  3   2    D
  4731.8125 10   4    D
  4731.9375 17   6    D
  4732.0625 20   7    D
  4732.1875 27  12    D
  4732.3125 17   6    D
  4732.4375 17   6    D
  4732.5625 30  15    D
  4732.6875 20   7    D
  4732.8125 23   9    D
  4732.9375 23   9    D
  4733.0625 13   5    D
  4733.1875  3   2    D
  4733.3125 13   5    D
  4733.4375 17   6    D
  4733.5625 17   6    D
  4733.6875 20   7    D
  4733.8125 17   6    D
  4733.9375 10   4    D
  4734.0625 23   9    D
  4734.1875 27  12    D
  4734.3125 27  12    D
  4734.4375 37  22    D
  4734.5625 37  22    D
  4734.6875 23   9    D
  4734.8125  7   3    D
  4734.9375  7   3    D
  4735.0625 17   6    D
  4735.1875 20   7    D
  4735.3125 17   6    D
  4735.4375 23   9    D
  4735.5625 17   6    D
  4735.6875 23   9    D
  4735.8125  3   2    D
  4735.9375 13   5    D
  4736.0625 10   4    D
  4736.1875 23   9    D
  4736.3125 10   4    D
  4736.4375 10   4    D
  4736.5625 13   5    D
  4736.6875 10   4    D
  4736.8125 10   4    D
  4736.9375  3   2    D
  4737.0625  3   2    D
  4737.1875 17   6    D
  4737.3125 17   6    D
  4737.4375 17   6    D
  4737.5625 30  15    D
  4737.6875 30  15    D
  4737.8125 20   7    D
  4737.9375 17   6    D
  4738.0625 23   9    D
  4738.1875 13   5    D
  4738.3125 10   4    D
  4738.4375 10   4    D
  4738.5625  3   2    D
  4738.6875  7   3    D
  4738.8125  3   2    D
  4738.9375  3   2    D
  4739.0625  0   0    D
  4739.1875  0   0    D
  4739.3125  3   2    D
  4739.4375  3   2    D
  4739.5625  0   0    D
  4739.6875  3   2    D
  4739.8125  0   0    D
  4739.9375  0   0    D
  4740.0625  0   0    D
  4740.1875  0   0    D
  4740.3125  0   0    D
  4740.4375  3   2    D
  4740.5625  7   3    D
  4740.6875 10   4    D
  4740.8125  3   2    D
  4740.9375  0   0    D
  4741.0625  0   0    D
  4741.1875  0   0    D
  4741.3125  0   0    D
  4741.4375  3   2    D
  4741.5625  3   2    D
  4741.6875 23   9    D
  4741.8125  7   3    D
  4741.9375  3   2    D
  4742.0625 10   4    D
  4742.1875  7   3    D
  4742.3125  0   0    D
  4742.4375  3   2    D
  4742.5625  0   0    D
  4742.6875  7   3    D
  4742.8125 10   4    D
  4742.9375 13   5    D
  4743.0625  3   2    D
  4743.1875 17   6    D
  4743.3125  7   3    D
  4743.4375  7   3    D
  4743.5625 10   4    D
  4743.6875  0   0    D
  4743.8125  0   0    D
  4743.9375  7   3    D
  4744.0625  7   3    D
  4744.1875  0   0    D
  4744.3125  0   0    D
  4744.4375  0   0    D
  4744.5625  0   0    D
  4744.6875  0   0    D
  4744.8125  0   0    D
  4744.9375  0   0    D
  4745.0625  0   0    D
  4745.1875  0   0    D
  4745.3125  0   0    D
  4745.4375  3   2    D
  4745.5625  3   2    D
  4745.6875  0   0    D
  4745.8125 10   4    D
  4745.9375  7   3    D
  4746.0625  3   2    D
  4746.1875 13   5    D
  4746.3125 10   4    D
  4746.4375 10   4    D
  4746.5625  3   2    D
  4746.6875  0   0    D
  4746.8125  0   0    D
  4746.9375 13   5    D
  4747.0625 13   5    D
  4747.1875  3   2    D
  4747.3125  7   3    D
  4747.4375 13   5    D
  4747.5625 20   7    D
  4747.6875 20   7    D
  4747.8125 17   6    D
  4747.9375  3   2    D
  4748.0625  0   0    D
  4748.1875  0   0    D
  4748.3125  0   0    D
  4748.4375  3   2    D
  4748.5625  0   0    D
  4748.6875  3   2    D
  4748.8125  3   2    D
  4748.9375  3   2    D
  4749.0625  7   3    D
  4749.1875  3   2    D
  4749.3125  3   2    D
  4749.4375  0   0    D
  4749.5625  3   2    D
  4749.6875  0   0    D
  4749.8125  0   0    D
  4749.9375  0   0    D
  4750.0625  7   3    D
  4750.1875  7   3    D
  4750.3125 13   5    D
  4750.4375 10   4    D
  4750.5625  7   3    D
  4750.6875  7   3    D
  4750.8125 10   4    D
  4750.9375  7   3    D
  4751.0625 17   6    D
  4751.1875  7   3    D
  4751.3125  7   3    D
  4751.4375  3   2    D
  4751.5625  7   3    D
  4751.6875  0   0    D
  4751.8125  0   0    D
  4751.9375  0   0    D
  4752.0625 17   6    D
  4752.1875  3   2    D
  4752.3125 10   4    D
  4752.4375  3   2    D
  4752.5625  0   0    D
  4752.6875  0   0    D
  4752.8125  7   3    D
  4752.9375  7   3    D
  4753.0625  7   3    D
  4753.1875 10   4    D
  4753.3125 10   4    D
  4753.4375  7   3    D
  4753.5625  0   0    D
  4753.6875  0   0    D
  4753.8125  3   2    D
  4753.9375  0   0    D
  4754.0625  7   3    D
  4754.1875  7   3    D
  4754.3125  7   3    D
  4754.4375 10   4    D
  4754.5625 10   4    D
  4754.6875 10   4    D
  4754.8125 17   6    D
  4754.9375 10   4    D
  4755.0625 13   5    D
  4755.1875  3   2    D
  4755.3125 17   6    D
  4755.4375  3   2    D
  4755.5625  3   2    D
  4755.6875  0   0    D
  4755.8125  3   2    D
  4755.9375  7   3    D
  4756.0625  7   3    D
  4756.1875 13   5    D
  4756.3125 10   4    D
  4756.4375 13   5    D
  4756.5625  3   2    D
  4756.6875 10   4    D
  4756.8125 10   4    D
  4756.9375 23   9    D
  4757.0625 23   9    D
  4757.1875 13   5    D
  4757.3125  3   2    D
  4757.4375 23   9    D
  4757.5625  7   3    D
  4757.6875  3   2    D
  4757.8125  7   3    D
  4757.9375  7   3    D
  4758.0625 13   5    D
  4758.1875  3   2    D
  4758.3125  7   3    D
  4758.4375  7   3    D
  4758.5625  3   2    D
  4758.6875  3   2    D
  4758.8125  7   3    D
  4758.9375  3   2    D
  4759.0625  7   3    D
  4759.1875  7   3    D
  4759.3125 10   4    D
  4759.4375  7   3    D
  4759.5625  7   3    D
  4759.6875  0   0    D
  4759.8125  7   3    D
  4759.9375 17   6    D
  4760.0625 20   7    D
  4760.1875 10   4    D
  4760.3125 10   4    D
  4760.4375 10   4    D
  4760.5625  7   3    D
  4760.6875  3   2    D
  4760.8125 10   4    D
  4760.9375  3   2    D
  4761.0625 27  12    D
  4761.1875 13   5    D
  4761.3125 20   7    D
  4761.4375 13   5    D
  4761.5625 23   9    D
  4761.6875 27  12    D
  4761.8125 27  12    D
  4761.9375 37  22    D
  4762.0625 33  18    D
  4762.1875 23   9    D
  4762.3125 27  12    D
  4762.4375 23   9    D
  4762.5625 20   7    D
  4762.6875 17   6    D
  4762.8125 20   7    D
  4762.9375 17   6    D
  4763.0625 20   7    D
  4763.1875 20   7    D
  4763.3125 13   5    D
  4763.4375 20   7    D
  4763.5625 17   6    D
  4763.6875  7   3    D
  4763.8125 13   5    D
  4763.9375  3   2    D
  4764.0625 13   5    D
  4764.1875 10   4    D
  4764.3125 20   7    D
  4764.4375  7   3    D
  4764.5625  7   3    D
  4764.6875 10   4    D
  4764.8125 23   9    D
  4764.9375 20   7    D
  4765.0625 30  15    D
  4765.1875 30  15    D
  4765.3125 17   6    D
  4765.4375 17   6    D
  4765.5625 30  15    D
  4765.6875 40  27    D
  4765.8125 27  12    D
  4765.9375 30  15    D
  4766.0625 30  15    D
  4766.1875 30  15    D
  4766.3125 17   6    D
  4766.4375 20   7    D
  4766.5625 30  15    D
  4766.6875 20   7    D
  4766.8125 20   7    D
  4766.9375 30  15    D
  4767.0625 33  18    D
  4767.1875 10   4    D
  4767.3125  7   3    D
  4767.4375  3   2    D
  4767.5625 13   5    D
  4767.6875 23   9    D
  4767.8125 20   7    D
  4767.9375 27  12    D
  4768.0625 33  18    D
  4768.1875 30  15    D
  4768.3125 37  22    D
  4768.4375 20   7    D
  4768.5625 27  12    D
  4768.6875 10   4    D
  4768.8125  3   2    D
  4768.9375  7   3    D
  4769.0625 20   7    D
  4769.1875 20   7    D
  4769.3125  7   3    D
  4769.4375 13   5    D
  4769.5625 10   4    D
  4769.6875  7   3    D
  4769.8125  3   2    D
  4769.9375 10   4    D
  4770.0625  7   3    D
  4770.1875  3   2    D
  4770.3125 10   4    D
  4770.4375  3   2    D
  4770.5625  0   0    D
  4770.6875  0   0    D
  4770.8125  0   0    D
  4770.9375  0   0    D
  4771.0625  7   3    D
  4771.1875 10   4    D
  4771.3125 17   6    D
  4771.4375  3   2    D
  4771.5625  0   0    D
  4771.6875  3   2    D
  4771.8125  0   0    D
  4771.9375  3   2    D
  4772.0625 13   5    D
  4772.1875  7   3    D
  4772.3125 17   6    D
  4772.4375  3   2    D
  4772.5625  0   0    D
  4772.6875  0   0    D
  4772.8125  0   0    D
  4772.9375  0   0    D
  4773.0625  7   3    D
  4773.1875  7   3    D
  4773.3125 13   5    D
  4773.4375 10   4    D
  4773.5625  3   2    D
  4773.6875 17   6    D
  4773.8125 17   6    D
  4773.9375 30  15    D
  4774.0625 43  32    D
  4774.1875 23   9    D
  4774.3125 33  18    D
  4774.4375 33  18    D
  4774.5625 30  15    D
  4774.6875 37  22    D
  4774.8125 40  27    D
  4774.9375 40  27    D
  4775.0625 33  18    D
  4775.1875 23   9    D
  4775.3125 10   4    D
  4775.4375 10   4    D
  4775.5625 10   4    D
  4775.6875 20   7    D
  4775.8125 17   6    D
  4775.9375  3   2    D
  4776.0625 13   5    D
  4776.1875 10   4    D
  4776.3125 13   5    D
  4776.4375  3   2    D
  4776.5625 10   4    D
  4776.6875 10   4    D
  4776.8125 13   5    D
  4776.9375 17   6    D
  4777.0625 20   7    D
  4777.1875  3   2    D
  4777.3125 17   6    D
  4777.4375  3   2    D
  4777.5625  3   2    D
  4777.6875  0   0    D
  4777.8125  3   2    D
  4777.9375  0   0    D
  4778.0625  7   3    D
  4778.1875  3   2    D
  4778.3125 17   6    D
  4778.4375  0   0    D
  4778.5625  0   0    D
  4778.6875  3   2    D
  4778.8125  0   0    D
  4778.9375  3   2    D
  4779.0625  7   3    D
  4779.1875  3   2    D
  4779.3125 13   5    D
  4779.4375  3   2    D
  4779.5625  0   0    D
  4779.6875  3   2    D
  4779.8125  7   3    D
  4779.9375 10   4    D
  4780.0625 20   7    D
  4780.1875  0   0    D
  4780.3125  0   0    D
  4780.4375 10   4    D
  4780.5625 10   4    D
  4780.6875 17   6    D
  4780.8125 13   5    D
  4780.9375 23   9    D
  4781.0625 17   6    D
  4781.1875 33  18    D
  4781.3125 23   9    D
  4781.4375 27  12    D
  4781.5625 20   7    D
  4781.6875 20   7    D
  4781.8125 30  15    D
  4781.9375 10   4    D
  4782.0625 27  12    D
  4782.1875  7   3    D
  4782.3125  3   2    D
  4782.4375 10   4    D
  4782.5625 17   6    D
  4782.6875 10   4    D
  4782.8125  3   2    D
  4782.9375  7   3    D
  4783.0625  7   3    D
  4783.1875  7   3    D
  4783.3125 10   4    D
  4783.4375  3   2    D
  4783.5625 13   5    D
  4783.6875 20   7    D
  4783.8125 23   9    D
  4783.9375  3   2    D
  4784.0625  3   2    D
  4784.1875 10   4    D
  4784.3125 13   5    D
  4784.4375  7   3    D
  4784.5625  7   3    D
  4784.6875  3   2    D
  4784.8125  0   0    D
  4784.9375  0   0    D
  4785.0625  0   0    D
  4785.1875  0   0    D
  4785.3125  0   0    D
  4785.4375  0   0    D
  4785.5625  0   0    D
  4785.6875  0   0    D
  4785.8125  7   3    D
  4785.9375 10   4    D
  4786.0625 10   4    D
  4786.1875 13   5    D
  4786.3125 27  12    D
  4786.4375 30  15    D
  4786.5625 20   7    D
  4786.6875 10   4    D
  4786.8125 13   5    D
  4786.9375 13   5    D
  4787.0625 17   6    D
  4787.1875 23   9    D
  4787.3125 30  15    D
  4787.4375 17   6    D
  4787.5625 27  12    D
  4787.6875 20   7    D
  4787.8125 10   4    D
  4787.9375 13   5    D
  4788.0625 17   6    D
  4788.1875 17   6    D
  4788.3125 10   4    D
  4788.4375  7   3    D
  4788.5625  0   0    D
  4788.6875  0   0    D
  4788.8125 10   4    D
  4788.9375  3   2    D
  4789.0625 17   6    D
  4789.1875 17   6    D
  4789.3125 13   5    D
  4789.4375  7   3    D
  4789.5625  3   2    D
  4789.6875  7   3    D
  4789.8125 20   7    D
  4789.9375 10   4    D
  4790.0625 13   5    D
  4790.1875 17   6    D
  4790.3125  7   3    D
  4790.4375  3   2    D
  4790.5625  7   3    D
  4790.6875 10   4    D
  4790.8125 20   7    D
  4790.9375 20   7    D
  4791.0625 10   4    D
  4791.1875  3   2    D
  4791.3125  0   0    D
  4791.4375  7   3    D
  4791.5625 13   5    D
  4791.6875 17   6    D
  4791.8125 17   6    D
  4791.9375 27  12    D
  4792.0625 27  12    D
  4792.1875 30  15    D
  4792.3125 13   5    D
  4792.4375 17   6    D
  4792.5625 10   4    D
  4792.6875 13   5    D
  4792.8125 33  18    D
  4792.9375 43  32    D
  4793.0625 40  27    D
  4793.1875 37  22    D
  4793.3125 33  18    D
  4793.4375 30  15    D
  4793.5625 27  12    D
  4793.6875 20   7    D
  4793.8125 23   9    D
  4793.9375 20   7    D
  4794.0625  0   0    D
  4794.1875 10   4    D
  4794.3125 10   4    D
  4794.4375 10   4    D
  4794.5625  7   3    D
  4794.6875 13   5    D
  4794.8125 20   7    D
  4794.9375 13   5    D
  4795.0625  7   3    D
  4795.1875  0   0    D
  4795.3125  0   0    D
  4795.4375  7   3    D
  4795.5625 23   9    D
  4795.6875 40  27    D
  4795.8125 33  18    D
  4795.9375 10   4    D
  4796.0625  3   2    D
  4796.1875 17   6    D
  4796.3125 17   6    D
  4796.4375 20   7    D
  4796.5625 27  12    D
  4796.6875 33  18    D
  4796.8125 30  15    D
  4796.9375 20   7    D
  4797.0625  3   2    D
  4797.1875  0   0    D
  4797.3125  0   0    D
  4797.4375  3   2    D
  4797.5625  7   3    D
  4797.6875  7   3    D
  4797.8125 10   4    D
  4797.9375 33  18    D
  4798.0625  3   2    D
  4798.1875 13   5    D
  4798.3125 13   5    D
  4798.4375 17   6    D
  4798.5625 20   7    D
  4798.6875 23   9    D
  4798.8125 20   7    D
  4798.9375 17   6    D
  4799.0625 13   5    D
  4799.1875 13   5    D
  4799.3125 17   6    D
  4799.4375 30  15    D
  4799.5625 23   9    D
  4799.6875 20   7    D
  4799.8125 20   7    D
  4799.9375 10   4    D
  4800.0625 30  15    D
  4800.1875 23   9    D
  4800.3125 23   9    D
  4800.4375  7   3    D
  4800.5625  7   3    D
  4800.6875 13   5    D
  4800.8125 17   6    D
  4800.9375 20   7    D
  4801.0625 23   9    D
  4801.1875 27  12    D
  4801.3125 17   6    D
  4801.4375 20   7    D
  4801.5625 30  15    D
  4801.6875 20   7    D
  4801.8125 23   9    D
  4801.9375 33  18    D
  4802.0625 30  15    D
  4802.1875 13   5    D
  4802.3125  3   2    D
  4802.4375 20   7    D
  4802.5625 23   9    D
  4802.6875 10   4    D
  4802.8125 23   9    D
  4802.9375 23   9    D
  4803.0625  7   3    D
  4803.1875 17   6    D
  4803.3125  7   3    D
  4803.4375 10   4    D
  4803.5625  3   2    D
  4803.6875 10   4    D
  4803.8125  3   2    D
  4803.9375  7   3    D
  4804.0625  0   0    D
  4804.1875  0   0    D
  4804.3125  3   2    D
  4804.4375  7   3    D
  4804.5625 10   4    D
  4804.6875 13   5    D
  4804.8125 10   4    D
  4804.9375 17   6    D
  4805.0625 10   4    D
  4805.1875 17   6    D
  4805.3125 10   4    D
  4805.4375 17   6    D
  4805.5625 13   5    D
  4805.6875 10   4    D
  4805.8125 20   7    D
  4805.9375 10   4    D
  4806.0625 10   4    D
  4806.1875 13   5    D
  4806.3125 17   6    D
  4806.4375  7   3    D
  4806.5625 13   5    D
  4806.6875  7   3    D
  4806.8125  0   0    D
  4806.9375  7   3    D
  4807.0625 17   6    D
  4807.1875 10   4    D
  4807.3125 17   6    D
  4807.4375 10   4    D
  4807.5625 17   6    D
  4807.6875  7   3    D
  4807.8125 17   6    D
  4807.9375 40  27    D
  4808.0625 47  39    D
  4808.1875 37  22    D
